estado,voto,genero,edad,ponderado,homo_pon,partido,rango_edad,total
NA,NA,Hombres,65,74966.13631938085,76392.4086273295,Ninguno,65-100,-76392.4086273295
NA,NA,Hombres,24,55100.548337477994,56148.86681972867,MORENA-PT-Partido Verde,20-24,-56148.86681972867
NA,NA,Mujeres,21,91163.87763458976,92898.32095178949,PAN-PRI-PRD,20-24,92898.32095178949
NA,NA,Mujeres,35,51538.14193536425,52518.683660662326,MORENA-PT-Partido Verde,35-39,52518.683660662326
NA,NA,Mujeres,54,78462.09304608485,79954.87786906883,MORENA-PT-Partido Verde,50-54,79954.87786906883
NA,NA,Mujeres,48,72983.48749897256,74372.03881384656,NR,45-49,74372.03881384656
NA,NA,Mujeres,63,38642.96320374195,39378.16700402539,MORENA-PT-Partido Verde,60-64,39378.16700402539
NA,NA,Mujeres,35,141303.15700115636,143991.5279076928,MORENA-PT-Partido Verde,35-39,143991.5279076928
NA,NA,Mujeres,32,46261.79256758275,47141.94882072221,MORENA-PT-Partido Verde,30-34,47141.94882072221
NA,NA,Hombres,75,52072.26130341143,53062.964945825515,MORENA-PT-Partido Verde,65-100,-53062.964945825515
NA,NA,Hombres,25,63128.49252747942,64329.54709898478,MORENA-PT-Partido Verde,25-29,-64329.54709898478
NA,NA,Mujeres,21,47522.05691491664,48426.190396009246,MORENA-PT-Partido Verde,20-24,48426.190396009246
NA,NA,Hombres,23,74977.19376261564,76403.67644455256,MORENA-PT-Partido Verde,20-24,-76403.67644455256
NA,NA,Hombres,53,52484.70348032299,53483.25406382862,MORENA-PT-Partido Verde,50-54,-53483.25406382862
NA,NA,Hombres,49,74403.59604180374,75819.16570907479,Ninguno,45-49,-75819.16570907479
NA,NA,Hombres,75,30050.532126241626,30622.26016125974,MORENA-PT-Partido Verde,65-100,-30622.26016125974
NA,NA,Hombres,22,26221.603710637817,26720.484259625337,MORENA-PT-Partido Verde,20-24,-26720.484259625337
NA,NA,Hombres,48,21440.179451365217,21848.09075279141,MORENA-PT-Partido Verde,45-49,-21848.09075279141
NA,NA,Mujeres,45,29508.816195472515,30070.23778455697,PAN-PRI-PRD,45-49,30070.23778455697
NA,NA,Mujeres,70,43756.47199434136,44588.96313451667,MORENA-PT-Partido Verde,65-100,44588.96313451667
NA,NA,Mujeres,21,33963.0328743852,34609.19840539659,PAN-PRI-PRD,20-24,34609.19840539659
NA,NA,Hombres,19,11733.422226948103,11956.657090333196,MORENA-PT-Partido Verde,19-19,-11956.657090333196
NA,NA,Mujeres,33,24462.146539893816,24927.552440688683,MORENA-PT-Partido Verde,30-34,24927.552440688683
NA,NA,Mujeres,41,23755.141331106155,24207.096065809532,MORENA-PT-Partido Verde,40-44,24207.096065809532
NA,NA,Hombres,36,27045.99040475027,27560.555367668967,MORENA-PT-Partido Verde,35-39,-27560.555367668967
NA,NA,Mujeres,37,83100.85275137615,84681.89254968257,NR,35-39,84681.89254968257
NA,NA,Hombres,59,166758.84588381782,169931.52538508317,MORENA-PT-Partido Verde,55-59,-169931.52538508317
NA,NA,Mujeres,32,27206.71281351443,27724.335609371326,NR,30-34,27724.335609371326
NA,NA,Mujeres,51,27479.13760692895,28001.943435524667,MORENA-PT-Partido Verde,50-54,28001.943435524667
NA,NA,Hombres,25,37126.07469838403,37832.41885382436,NR,25-29,-37832.41885382436
NA,NA,Mujeres,23,22386.89323042752,22812.816286399488,MORENA-PT-Partido Verde,20-24,22812.816286399488
NA,NA,Mujeres,63,34221.490730826234,34872.57356585664,PAN-PRI-PRD,60-64,34872.57356585664
NA,NA,Hombres,53,24724.717937784146,25195.11940500483,MORENA-PT-Partido Verde,50-54,-25195.11940500483
NA,NA,Hombres,19,23401.18720598771,23846.407767213215,MORENA-PT-Partido Verde,19-19,-23846.407767213215
NA,NA,Hombres,34,32765.08537634205,33388.459292009196,MORENA-PT-Partido Verde,30-34,-33388.459292009196
NA,NA,Mujeres,56,49086.86217018901,50020.76693885897,MORENA-PT-Partido Verde,55-59,50020.76693885897
NA,NA,Mujeres,43,82211.74277605867,83775.86676412361,MORENA-PT-Partido Verde,40-44,83775.86676412361
NA,NA,Hombres,54,27706.548389920703,28233.680834749215,MORENA-PT-Partido Verde,50-54,-28233.680834749215
NA,NA,Mujeres,45,50570.59003776607,51532.72355175967,MORENA-PT-Partido Verde,45-49,51532.72355175967
NA,NA,Mujeres,28,69892.82273480881,71222.57243894621,MORENA-PT-Partido Verde,25-29,71222.57243894621
NA,NA,Hombres,56,81023.14329788108,82564.65352186267,MORENA-PT-Partido Verde,55-59,-82564.65352186267
NA,NA,Hombres,22,45391.708882683226,46255.31131130539,Movimiento Ciudadano,20-24,-46255.31131130539
NA,NA,Hombres,40,69281.44107803771,70599.55890717858,NR,40-44,-70599.55890717858
NA,NA,Hombres,31,37649.35461836631,38365.654464413354,MORENA-PT-Partido Verde,30-34,-38365.654464413354
NA,NA,Mujeres,20,26132.154943593683,26629.33368019392,MORENA-PT-Partido Verde,20-24,26629.33368019392
NA,NA,Mujeres,50,18905.872421434793,19265.56712648699,MORENA-PT-Partido Verde,50-54,19265.56712648699
NA,NA,Hombres,19,44752.24208722857,45603.67830551913,Movimiento Ciudadano,19-19,-45603.67830551913
NA,NA,Hombres,34,14009.457386427755,14275.995080654406,MORENA-PT-Partido Verde,30-34,-14275.995080654406
NA,NA,Mujeres,34,14251.937236524233,14523.088244340295,MORENA-PT-Partido Verde,30-34,14523.088244340295
NA,NA,Mujeres,24,9723.866844697824,9908.868802751076,MORENA-PT-Partido Verde,20-24,9908.868802751076
NA,NA,Mujeres,60,42986.39345550542,43804.23342451449,PAN-PRI-PRD,60-64,43804.23342451449
NA,NA,Hombres,83,14469.280788308348,14744.566877701784,MORENA-PT-Partido Verde,65-100,-14744.566877701784
NA,NA,Mujeres,37,12418.398470398884,12654.66538659612,MORENA-PT-Partido Verde,35-39,12654.66538659612
NA,NA,Hombres,36,11339.679944714057,11555.423642871872,MORENA-PT-Partido Verde,35-39,-11555.423642871872
NA,NA,Hombres,33,14009.457386427755,14275.995080654406,MORENA-PT-Partido Verde,30-34,-14275.995080654406
NA,NA,Mujeres,51,53663.6189722701,54684.59907665183,Movimiento Ciudadano,50-54,54684.59907665183
NA,NA,Mujeres,34,22870.15730356945,23305.27472647547,MORENA-PT-Partido Verde,30-34,23305.27472647547
NA,NA,Mujeres,44,49936.501140795335,50886.57076195772,Movimiento Ciudadano,40-44,50886.57076195772
NA,NA,Mujeres,24,20430.30250638762,20819.000339016096,MORENA-PT-Partido Verde,20-24,20819.000339016096
NA,NA,Hombres,44,38521.14507092739,39254.03121369279,MORENA-PT-Partido Verde,40-44,-39254.03121369279
NA,NA,Hombres,68,28856.157649738147,29405.162048127844,MORENA-PT-Partido Verde,65-100,-29405.162048127844
NA,NA,Hombres,35,17152.607437995262,17478.94530465149,MORENA-PT-Partido Verde,35-39,-17478.94530465149
NA,NA,Hombres,26,57219.21529712658,58307.84259296528,PAN-PRI-PRD,25-29,-58307.84259296528
NA,NA,Mujeres,33,22870.15730356945,23305.27472647547,MORENA-PT-Partido Verde,30-34,23305.27472647547
NA,NA,Hombres,18,23353.32628998656,23797.636270748982,PAN-PRI-PRD,18-18,-23797.636270748982
NA,NA,Mujeres,24,20430.30250638762,20819.000339016096,MORENA-PT-Partido Verde,20-24,20819.000339016096
NA,NA,Mujeres,45,73019.69688153848,74408.93709999185,PAN-PRI-PRD,45-49,74408.93709999185
NA,NA,Hombres,53,29949.296571912964,30519.098544380595,NR,50-54,-30519.098544380595
NA,NA,Mujeres,67,49619.27226900862,50563.306434999846,MORENA-PT-Partido Verde,65-100,50563.306434999846
NA,NA,Mujeres,18,46382.11455704873,47264.56000274949,MORENA-PT-Partido Verde,18-18,47264.56000274949
NA,NA,Hombres,58,53772.54896384667,54795.60152171364,MORENA-PT-Partido Verde,55-59,-54795.60152171364
NA,NA,Hombres,37,18867.868181794784,19226.839835116632,MORENA-PT-Partido Verde,35-39,-19226.839835116632
NA,NA,Mujeres,44,53903.660117185296,54929.20713743824,NR,40-44,54929.20713743824
NA,NA,Mujeres,25,33766.62949411436,34409.058341921555,Movimiento Ciudadano,25-29,34409.058341921555
NA,NA,Hombres,32,50772.3212090999,51738.292770476626,MORENA-PT-Partido Verde,30-34,-51738.292770476626
NA,NA,Hombres,44,52898.9304288699,53905.36190973699,Ninguno,40-44,-53905.36190973699
NA,NA,Mujeres,27,165958.1993571959,169115.64611437917,Movimiento Ciudadano,25-29,169115.64611437917
NA,NA,Mujeres,56,91618.64143609056,93361.7368867546,MORENA-PT-Partido Verde,55-59,93361.7368867546
NA,NA,Mujeres,24,48774.60949588851,49702.5734843035,MORENA-PT-Partido Verde,20-24,49702.5734843035
NA,NA,Hombres,50,64558.88481616504,65787.15339403407,NR,50-54,-65787.15339403407
NA,NA,Mujeres,49,117834.26976856236,120076.13208333128,NR,45-49,120076.13208333128
NA,NA,Mujeres,44,192444.7023553223,196106.0695173092,MORENA-PT-Partido Verde,40-44,196106.0695173092
NA,NA,Hombres,32,120258.46939881307,122546.45345562878,PAN-PRI-PRD,30-34,-122546.45345562878
NA,NA,Hombres,35,128492.03728392092,130936.6695347974,PAN-PRI-PRD,35-39,-130936.6695347974
NA,NA,Hombres,62,169826.0753556251,173057.11059819645,PAN-PRI-PRD,60-64,-173057.11059819645
NA,NA,Hombres,47,72468.58046324963,73847.33538628226,MORENA-PT-Partido Verde,45-49,-73847.33538628226
NA,NA,Hombres,59,39566.10604442705,40318.873149084895,MORENA-PT-Partido Verde,55-59,-40318.873149084895
NA,NA,Mujeres,34,49940.74757045108,50890.897982292074,MORENA-PT-Partido Verde,30-34,50890.897982292074
NA,NA,Mujeres,18,14684.786028458304,14964.172224531028,MORENA-PT-Partido Verde,18-18,14964.172224531028
NA,NA,Hombres,21,46684.531270629166,47572.73036197871,MORENA-PT-Partido Verde,20-24,-47572.73036197871
NA,NA,Mujeres,45,35540.29902430904,36216.47291832739,NR,45-49,36216.47291832739
NA,NA,Mujeres,36,185277.52860373625,188802.53631130772,PAN-PRI-PRD,35-39,188802.53631130772
NA,NA,Hombres,25,30778.974957049635,31364.56202080412,MORENA-PT-Partido Verde,25-29,-31364.56202080412
NA,NA,Mujeres,77,186251.43295492473,189794.9697327523,MORENA-PT-Partido Verde,65-100,189794.9697327523
NA,NA,Hombres,40,25832.00321450843,26323.4713980457,MORENA-PT-Partido Verde,40-44,-26323.4713980457
NA,NA,Hombres,45,32282.143117988813,32896.32878942669,MORENA-PT-Partido Verde,45-49,-32896.32878942669
NA,NA,Mujeres,51,78462.09304608485,79954.87786906883,MORENA-PT-Partido Verde,50-54,79954.87786906883
NA,NA,Mujeres,32,133615.7603798125,136157.87430340232,PAN-PRI-PRD,30-34,136157.87430340232
NA,NA,Hombres,84,60049.59888732914,61192.07580025867,MORENA-PT-Partido Verde,65-100,-61192.07580025867
NA,NA,Mujeres,63,99082.0488241088,100967.13973836614,MORENA-PT-Partido Verde,60-64,100967.13973836614
NA,NA,Hombres,44,85701.58220774961,87332.10232592058,MORENA-PT-Partido Verde,40-44,-87332.10232592058
NA,NA,Mujeres,37,51538.14193536425,52518.683660662326,MORENA-PT-Partido Verde,35-39,52518.683660662326
NA,NA,Hombres,24,70097.65311613053,71431.29983183941,Movimiento Ciudadano,20-24,-71431.29983183941
NA,NA,Mujeres,23,40355.44766881054,41123.232435517464,MORENA-PT-Partido Verde,20-24,41123.232435517464
NA,NA,Hombres,49,76279.1210017867,77730.37357129368,Movimiento Ciudadano,45-49,-77730.37357129368
NA,NA,Hombres,26,113229.60222313428,115383.85818482436,MORENA-PT-Partido Verde,25-29,-115383.85818482436
NA,NA,Hombres,37,101610.42160729272,103543.61621558949,MORENA-PT-Partido Verde,35-39,-103543.61621558949
NA,NA,Mujeres,18,113529.19400556068,115689.14986701806,PAN-PRI-PRD,18-18,115689.14986701806
NA,NA,Mujeres,70,164390.85797397236,167518.4851923379,MORENA-PT-Partido Verde,65-100,167518.4851923379
NA,NA,Mujeres,46,146341.7390102948,149125.97173316317,PAN-PRI-PRD,45-49,149125.97173316317
NA,NA,Mujeres,25,221638.57175348463,225855.36846711708,MORENA-PT-Partido Verde,25-29,225855.36846711708
NA,NA,Mujeres,40,111416.1121799415,113535.8654880824,Ninguno,40-44,113535.8654880824
NA,NA,Hombres,58,119733.65145595976,122011.6505604309,MORENA-PT-Partido Verde,55-59,-122011.6505604309
NA,NA,Hombres,25,224478.5687313013,228749.39796205392,PAN-PRI-PRD,25-29,-228749.39796205392
NA,NA,Hombres,47,100558.50249913668,102471.68376317128,NR,45-49,-102471.68376317128
NA,NA,Hombres,20,123551.53414123008,125902.17058058798,MORENA-PT-Partido Verde,20-24,-125902.17058058798
NA,NA,Hombres,67,31741.77341471196,32345.678252940623,MORENA-PT-Partido Verde,65-100,-32345.678252940623
NA,NA,Mujeres,65,39563.69647635999,40316.41773764939,MORENA-PT-Partido Verde,65-100,40316.41773764939
NA,NA,Mujeres,36,24568.9476911361,25036.385543048535,MORENA-PT-Partido Verde,35-39,25036.385543048535
NA,NA,Mujeres,24,22473.33275702638,22900.900372917706,MORENA-PT-Partido Verde,20-24,22900.900372917706
NA,NA,Mujeres,25,26542.397896713825,27047.381732953632,MORENA-PT-Partido Verde,25-29,27047.381732953632
NA,NA,Hombres,19,11371.58003351199,11587.930648545977,MORENA-PT-Partido Verde,19-19,-11587.930648545977
NA,NA,Hombres,27,34957.09907681887,35622.17726848491,MORENA-PT-Partido Verde,25-29,-35622.17726848491
NA,NA,Hombres,47,25733.92664567497,26223.528868112287,MORENA-PT-Partido Verde,45-49,-26223.528868112287
NA,NA,Mujeres,21,22473.33275702638,22900.900372917706,MORENA-PT-Partido Verde,20-24,22900.900372917706
NA,NA,Hombres,18,11371.58003351199,11587.930648545977,MORENA-PT-Partido Verde,18-18,-11587.930648545977
NA,NA,Mujeres,42,22967.364214434747,23404.3310527157,Ninguno,40-44,23404.3310527157
NA,NA,Hombres,66,18503.938729857087,18855.98642357757,MORENA-PT-Partido Verde,65-100,-18855.98642357757
NA,NA,Mujeres,22,21483.277146312565,21892.00840528035,Movimiento Ciudadano,20-24,21892.00840528035
NA,NA,Hombres,42,27302.87563309141,27822.327979907594,MORENA-PT-Partido Verde,40-44,-27822.327979907594
NA,NA,Mujeres,61,13731.822002040037,13993.077529145628,MORENA-PT-Partido Verde,60-64,13993.077529145628
NA,NA,Mujeres,31,20913.54994995267,21311.441833128287,Movimiento Ciudadano,30-34,21311.441833128287
NA,NA,Hombres,28,28538.472213543097,29081.432470370622,Movimiento Ciudadano,25-29,-29081.432470370622
NA,NA,Hombres,45,21178.57096554013,21581.505020476423,MORENA-PT-Partido Verde,45-49,-21581.505020476423
NA,NA,Hombres,19,17652.12673703952,17987.968235315195,MORENA-PT-Partido Verde,19-19,-17987.968235315195
NA,NA,Mujeres,40,22967.364214434747,23404.3310527157,Ninguno,40-44,23404.3310527157
NA,NA,Hombres,36,33717.80967054119,34359.30969413708,MORENA-PT-Partido Verde,35-39,-34359.30969413708
NA,NA,Hombres,46,31116.416673555865,31708.423753059174,Ninguno,45-49,-31708.423753059174
NA,NA,Hombres,56,30548.89550681385,31130.10518146159,MORENA-PT-Partido Verde,55-59,-31130.10518146159
NA,NA,Mujeres,30,30744.944422797736,31329.884036770076,MORENA-PT-Partido Verde,30-34,31329.884036770076
NA,NA,Mujeres,47,21980.535176243025,22398.727044931624,MORENA-PT-Partido Verde,45-49,22398.727044931624
NA,NA,Mujeres,44,27777.560371592732,28306.043858744673,PAN-PRI-PRD,40-44,28306.043858744673
NA,NA,Hombres,24,36045.01453768689,36730.790924183384,MORENA-PT-Partido Verde,20-24,-36730.790924183384
NA,NA,Hombres,25,53684.260459211575,54705.6332793269,PAN-PRI-PRD,25-29,-54705.6332793269
NA,NA,Mujeres,60,21724.105584842306,22137.41873837884,MORENA-PT-Partido Verde,60-64,22137.41873837884
NA,NA,Mujeres,19,11338.088044842596,11553.80145622274,MORENA-PT-Partido Verde,19-19,11553.80145622274
NA,NA,Mujeres,56,28947.47077474301,29498.21245596388,MORENA-PT-Partido Verde,55-59,29498.21245596388
NA,NA,Hombres,19,11733.422226948103,11956.657090333196,MORENA-PT-Partido Verde,19-19,-11956.657090333196
NA,NA,Mujeres,35,44893.73870462885,45747.866974517296,Movimiento Ciudadano,35-39,45747.866974517296
NA,NA,Hombres,74,30050.532126241626,30622.26016125974,MORENA-PT-Partido Verde,65-100,-30622.26016125974
NA,NA,Mujeres,18,13376.779574121316,13631.280222184856,MORENA-PT-Partido Verde,18-18,13631.280222184856
NA,NA,Mujeres,34,24462.146539893816,24927.552440688683,MORENA-PT-Partido Verde,30-34,24927.552440688683
NA,NA,Hombres,26,26449.58734478271,26952.80540881384,MORENA-PT-Partido Verde,25-29,-26952.80540881384
NA,NA,Mujeres,47,21936.118563861095,22353.46538187264,Movimiento Ciudadano,45-49,22353.46538187264
NA,NA,Hombres,22,26221.603710637817,26720.484259625337,MORENA-PT-Partido Verde,20-24,-26720.484259625337
NA,NA,Hombres,42,26507.010402510343,27011.32097205257,MORENA-PT-Partido Verde,40-44,-27011.32097205257
NA,NA,Mujeres,30,34819.091665659755,35481.54418981121,MORENA-PT-Partido Verde,30-34,35481.54418981121
NA,NA,Mujeres,38,38597.27857311719,39331.613197973464,Movimiento Ciudadano,35-39,39331.613197973464
NA,NA,Mujeres,54,46189.18073636912,47067.95550916059,MORENA-PT-Partido Verde,50-54,47067.95550916059
NA,NA,Hombres,54,56899.75034360186,57982.299641574544,PAN-PRI-PRD,50-54,-57982.299641574544
NA,NA,Hombres,80,44131.17577081953,44970.795858094345,Ninguno,65-100,-44970.795858094345
NA,NA,Hombres,55,91954.16816098503,93703.64719362074,Ninguno,55-59,-93703.64719362074
NA,NA,Mujeres,67,141186.74541342154,143872.9015249577,PAN-PRI-PRD,65-100,143872.9015249577
NA,NA,Hombres,38,33291.6291912742,33925.02089495913,MORENA-PT-Partido Verde,35-39,-33925.02089495913
NA,NA,Hombres,28,66656.16935199131,67924.33993097981,MORENA-PT-Partido Verde,25-29,-67924.33993097981
NA,NA,Hombres,24,32436.67211806311,33053.79778940497,MORENA-PT-Partido Verde,20-24,-33053.79778940497
NA,NA,Mujeres,34,34819.091665659755,35481.54418981121,MORENA-PT-Partido Verde,30-34,35481.54418981121
NA,NA,Mujeres,54,124979.29050632402,127357.09080213778,PAN-PRI-PRD,50-54,127357.09080213778
NA,NA,Mujeres,59,61162.967533729774,62326.62690245688,MORENA-PT-Partido Verde,55-59,62326.62690245688
NA,NA,Mujeres,32,64822.53591076432,66055.82059688769,MORENA-PT-Partido Verde,30-34,66055.82059688769
NA,NA,Hombres,21,69484.94259891017,70806.93215731569,MORENA-PT-Partido Verde,20-24,-70806.93215731569
NA,NA,Hombres,25,84225.00970130012,85827.43720886014,MORENA-PT-Partido Verde,25-29,-85827.43720886014
NA,NA,Hombres,38,71669.49480066853,73033.04667592284,MORENA-PT-Partido Verde,35-39,-73033.04667592284
NA,NA,Hombres,47,70927.5383176605,72276.97405945278,NR,45-49,-72276.97405945278
NA,NA,Mujeres,23,52589.41737207323,53589.96019542733,MORENA-PT-Partido Verde,20-24,53589.96019542733
NA,NA,Mujeres,43,107728.00858404057,109777.59367642512,PAN-PRI-PRD,40-44,109777.59367642512
NA,NA,Hombres,59,101485.274873981,103416.08849628974,MORENA-PT-Partido Verde,55-59,-103416.08849628974
NA,NA,Mujeres,48,26826.19654133865,27336.579804142704,PAN-PRI-PRD,45-49,27336.579804142704
NA,NA,Hombres,48,24332.72502677754,24795.668611528483,NR,45-49,-24795.668611528483
NA,NA,Hombres,69,27318.66556931057,27838.41832841795,MORENA-PT-Partido Verde,65-100,-27838.41832841795
NA,NA,Hombres,54,30446.000206159915,31025.2522406631,PAN-PRI-PRD,50-54,-31025.2522406631
NA,NA,Mujeres,21,18041.5655552855,18384.81634300005,MORENA-PT-Partido Verde,20-24,18384.81634300005
NA,NA,Hombres,25,24045.07940434792,24502.550371648947,MORENA-PT-Partido Verde,25-29,-24502.550371648947
NA,NA,Mujeres,83,39778.61090394669,40535.42103137879,MORENA-PT-Partido Verde,65-100,40535.42103137879
NA,NA,Hombres,23,23837.82155512529,24291.34932693213,MORENA-PT-Partido Verde,20-24,-24291.34932693213
NA,NA,Mujeres,41,21595.583028278328,22006.45096891776,MORENA-PT-Partido Verde,40-44,22006.45096891776
NA,NA,Mujeres,26,53631.172777772284,54651.53557531411,MORENA-PT-Partido Verde,25-29,54651.53557531411
NA,NA,Mujeres,76,39778.61090394669,40535.42103137879,MORENA-PT-Partido Verde,65-100,40535.42103137879
NA,NA,Hombres,25,49538.00894917344,50480.49703544889,MORENA-PT-Partido Verde,25-29,-50480.49703544889
NA,NA,Mujeres,62,97925.13166707385,99788.2115909736,PAN-PRI-PRD,60-64,99788.2115909736
NA,NA,Hombres,57,69640.54404459502,70965.49400677688,Movimiento Ciudadano,55-59,-70965.49400677688
NA,NA,Hombres,35,20589.344909605785,20981.068612135485,MORENA-PT-Partido Verde,35-39,-20981.068612135485
NA,NA,Mujeres,35,22547.963485614146,22976.950992495356,MORENA-PT-Partido Verde,35-39,22976.950992495356
NA,NA,Mujeres,50,77545.94180881046,79021.29634655139,PAN-PRI-PRD,50-54,79021.29634655139
NA,NA,Mujeres,26,58951.26224078016,60072.842690043704,Ninguno,25-29,60072.842690043704
NA,NA,Hombres,22,30094.664349957573,30667.232025000696,NR,20-24,-30667.232025000696
NA,NA,Hombres,51,42287.16365085983,43091.70038515223,PAN-PRI-PRD,50-54,-43091.70038515223
NA,NA,Mujeres,24,39884.24314345041,40643.06298280616,PAN-PRI-PRD,20-24,40643.06298280616
NA,NA,Hombres,24,24106.51811058524,24565.157983336707,MORENA-PT-Partido Verde,20-24,-24565.157983336707
NA,NA,Hombres,63,120106.59566152155,122391.69023627992,PAN-PRI-PRD,60-64,-122391.69023627992
NA,NA,Hombres,66,49468.7256925455,50409.89562644997,Movimiento Ciudadano,65-100,-50409.89562644997
NA,NA,Mujeres,48,50570.59003776607,51532.72355175967,MORENA-PT-Partido Verde,45-49,51532.72355175967
NA,NA,Mujeres,55,49086.86217018901,50020.76693885897,MORENA-PT-Partido Verde,55-59,50020.76693885897
NA,NA,Hombres,41,55496.02729088136,56551.869979491195,MORENA-PT-Partido Verde,40-44,-56551.869979491195
NA,NA,Mujeres,54,50808.098810006035,51774.75106007665,MORENA-PT-Partido Verde,50-54,51774.75106007665
NA,NA,Hombres,46,38826.76238274263,39565.46306431279,MORENA-PT-Partido Verde,45-49,-39565.46306431279
NA,NA,Mujeres,44,82211.74277605867,83775.86676412361,MORENA-PT-Partido Verde,40-44,83775.86676412361
NA,NA,Mujeres,24,26132.154943593683,26629.33368019392,MORENA-PT-Partido Verde,20-24,26629.33368019392
NA,NA,Hombres,31,37649.35461836631,38365.654464413354,MORENA-PT-Partido Verde,30-34,-38365.654464413354
NA,NA,Mujeres,75,119668.84782584506,121945.61400532332,MORENA-PT-Partido Verde,65-100,121945.61400532332
NA,NA,Hombres,44,34132.63746753969,34782.02981997197,PAN-PRI-PRD,40-44,-34782.02981997197
NA,NA,Mujeres,18,11338.088044842596,11553.80145622274,MORENA-PT-Partido Verde,18-18,11553.80145622274
NA,NA,Mujeres,19,14424.055417737798,14698.481069381223,Movimiento Ciudadano,19-19,14698.481069381223
NA,NA,Hombres,30,40204.05275403491,40968.957148548325,MORENA-PT-Partido Verde,30-34,-40968.957148548325
NA,NA,Hombres,42,19944.82767764934,20324.289082492804,MORENA-PT-Partido Verde,40-44,-20324.289082492804
NA,NA,Hombres,70,29744.82355623738,30310.73531621309,Ninguno,65-100,-30310.73531621309
NA,NA,Hombres,19,11341.392335545132,11557.168612887934,MORENA-PT-Partido Verde,19-19,-11557.168612887934
NA,NA,Mujeres,50,29431.98881005593,29991.948715536408,MORENA-PT-Partido Verde,50-54,29991.948715536408
NA,NA,Mujeres,31,30744.944422797736,31329.884036770076,MORENA-PT-Partido Verde,30-34,31329.884036770076
NA,NA,Mujeres,42,132639.86521792965,135163.41219498607,PAN-PRI-PRD,40-44,135163.41219498607
NA,NA,Mujeres,47,113465.5989435444,115624.34487368708,PAN-PRI-PRD,45-49,115624.34487368708
NA,NA,Mujeres,63,36469.91588562606,37163.77625585081,MORENA-PT-Partido Verde,60-64,37163.77625585081
NA,NA,Hombres,32,78880.15616204627,80380.89486760373,MORENA-PT-Partido Verde,30-34,-80380.89486760373
NA,NA,Hombres,44,72512.85209104986,73892.4493063475,MORENA-PT-Partido Verde,40-44,-73892.4493063475
NA,NA,Hombres,18,56337.08198784093,57408.926208377554,MORENA-PT-Partido Verde,18-18,-57408.926208377554
NA,NA,Mujeres,20,92233.74554946166,93988.54369692292,PAN-PRI-PRD,20-24,93988.54369692292
NA,NA,Hombres,67,59055.65538086414,60179.22196749786,MORENA-PT-Partido Verde,65-100,-60179.22196749786
NA,NA,Mujeres,25,103541.98909248471,105511.93284313192,MORENA-PT-Partido Verde,25-29,105511.93284313192
NA,NA,Hombres,31,78880.15616204627,80380.89486760373,MORENA-PT-Partido Verde,30-34,-80380.89486760373
NA,NA,Mujeres,49,39252.07408343235,39998.866555919354,MORENA-PT-Partido Verde,45-49,39998.866555919354
NA,NA,Hombres,42,43075.11881769781,43894.64683591577,MORENA-PT-Partido Verde,40-44,-43894.64683591577
NA,NA,Mujeres,38,25903.9743528614,26396.811827209756,MORENA-PT-Partido Verde,35-39,26396.811827209756
NA,NA,Hombres,47,30136.70499650277,30710.072518155568,MORENA-PT-Partido Verde,45-49,-30710.072518155568
NA,NA,Mujeres,34,29728.617384400604,30294.220812971715,MORENA-PT-Partido Verde,30-34,30294.220812971715
NA,NA,Mujeres,18,35266.32410225195,35937.285471474606,Movimiento Ciudadano,18-18,35937.285471474606
NA,NA,Hombres,31,29222.82013260868,29778.80048802855,MORENA-PT-Partido Verde,30-34,-29778.80048802855
NA,NA,Hombres,24,35232.31029153684,35902.62452915191,Movimiento Ciudadano,20-24,-35902.62452915191
NA,NA,Mujeres,55,47784.09764918081,48693.21660052952,MORENA-PT-Partido Verde,55-59,48693.21660052952
NA,NA,Hombres,37,23653.83742176656,24103.86479342748,MORENA-PT-Partido Verde,35-39,-24103.86479342748
NA,NA,Hombres,37,29398.204705265605,29957.52184942108,MORENA-PT-Partido Verde,35-39,-29957.52184942108
NA,NA,Hombres,59,83783.51951220326,85377.54742413443,MORENA-PT-Partido Verde,55-59,-85377.54742413443
NA,NA,Mujeres,54,72297.46364280497,73672.96297345405,MORENA-PT-Partido Verde,50-54,73672.96297345405
NA,NA,Mujeres,57,104780.8299067938,106774.3432908002,PAN-PRI-PRD,55-59,106774.3432908002
NA,NA,Hombres,23,45557.98976969985,46424.75578439083,MORENA-PT-Partido Verde,20-24,-46424.75578439083
NA,NA,Hombres,49,40096.27564230087,40859.129517507245,MORENA-PT-Partido Verde,45-49,-40859.129517507245
NA,NA,Mujeres,21,43713.992765788025,44545.67571508779,Ninguno,20-24,44545.67571508779
NA,NA,Hombres,34,63077.06337555457,64277.13947893002,MORENA-PT-Partido Verde,30-34,-64277.13947893002
NA,NA,Mujeres,33,39197.6303592558,39943.38700970439,MORENA-PT-Partido Verde,30-34,39943.38700970439
NA,NA,Hombres,27,54466.98825011698,55503.25290043246,MORENA-PT-Partido Verde,25-29,-55503.25290043246
NA,NA,Mujeres,36,38281.110863064954,39009.43022194041,MORENA-PT-Partido Verde,35-39,39009.43022194041
NA,NA,Mujeres,60,62412.89408535278,63600.333999737915,PAN-PRI-PRD,60-64,63600.333999737915
NA,NA,Hombres,72,133408.0737984856,135946.2363697152,PAN-PRI-PRD,65-100,-135946.2363697152
