estado,voto,genero,edad,ponderado,homo_pon,partido,rango_edad,total
NA,NA,Hombres,47,20700.30494071567,25531.09258195206,PAN-PRI-PRD,45-49,-25531.09258195206
NA,NA,Hombres,59,67605.14342730225,83382.01687375372,Movimiento Ciudadano,55-59,-83382.01687375372
NA,NA,Hombres,70,62746.704262861,77389.77374176231,MORENA-PT-Partido Verde,65-100,-77389.77374176231
NA,NA,Hombres,40,48625.6921319,59973.37001732669,MORENA-PT-Partido Verde,40-44,-59973.37001732669
NA,NA,Hombres,48,20700.30494071567,25531.09258195206,MORENA-PT-Partido Verde,45-49,-25531.09258195206
NA,NA,Hombres,50,61665.38240864223,76056.10602768694,MORENA-PT-Partido Verde,50-54,-76056.10602768694
NA,NA,Mujeres,50,3640.586773073651,4490.183029775212,PAN-PRI-PRD,50-54,4490.183029775212
NA,NA,Hombres,60,3640.586773073651,4490.183029775212,PAN-PRI-PRD,60-64,-4490.183029775212
NA,NA,Hombres,55,3640.586773073651,4490.183029775212,PAN-PRI-PRD,55-59,-4490.183029775212
NA,NA,Hombres,40,66602.66795828694,82145.59576382968,PAN-PRI-PRD,40-44,-82145.59576382968
NA,NA,Hombres,50,5975.69780647383,7370.234128230988,MORENA-PT-Partido Verde,50-54,-7370.234128230988
NA,NA,Hombres,45,3640.586773073651,4490.183029775212,MORENA-PT-Partido Verde,45-49,-4490.183029775212
NA,NA,Hombres,32,3640.586773073651,4490.183029775212,PAN-PRI-PRD,30-34,-4490.183029775212
NA,NA,Hombres,59,67443.69606712375,83182.89287477719,PAN-PRI-PRD,55-59,-83182.89287477719
NA,NA,Hombres,51,3640.586773073651,4490.183029775212,MORENA-PT-Partido Verde,50-54,-4490.183029775212
NA,NA,Mujeres,65,3640.586773073651,4490.183029775212,MORENA-PT-Partido Verde,65-100,4490.183029775212
NA,NA,Mujeres,57,5975.69780647383,7370.234128230988,MORENA-PT-Partido Verde,55-59,7370.234128230988
NA,NA,Hombres,38,3640.586773073651,4490.183029775212,MORENA-PT-Partido Verde,35-39,-4490.183029775212
NA,NA,Hombres,33,3640.586773073651,4490.183029775212,MORENA-PT-Partido Verde,30-34,-4490.183029775212
NA,NA,Hombres,52,54381.47825175195,67072.3721203737,PAN-PRI-PRD,50-54,-67072.3721203737
NA,NA,Mujeres,40,3640.586773073651,4490.183029775212,MORENA-PT-Partido Verde,40-44,4490.183029775212
NA,NA,Mujeres,45,3640.586773073651,4490.183029775212,MORENA-PT-Partido Verde,45-49,4490.183029775212
NA,NA,Mujeres,52,14821.86888832501,18280.81798355854,MORENA-PT-Partido Verde,50-54,18280.81798355854
NA,NA,Mujeres,53,14821.86888832501,18280.81798355854,MORENA-PT-Partido Verde,50-54,18280.81798355854
NA,NA,Hombres,47,14821.86888832501,18280.81798355854,MORENA-PT-Partido Verde,45-49,-18280.81798355854
NA,NA,Hombres,64,57569.12496783435,71003.91340249171,PAN-PRI-PRD,60-64,-71003.91340249171
NA,NA,Hombres,56,38037.74897600795,46914.54031700538,MORENA-PT-Partido Verde,55-59,-46914.54031700538
NA,NA,Mujeres,28,19499.461978767868,24050.01136475841,PAN-PRI-PRD,25-29,24050.01136475841
NA,NA,Mujeres,27,19499.461978767868,24050.01136475841,MORENA-PT-Partido Verde,25-29,24050.01136475841
NA,NA,Hombres,63,26501.77190278867,32686.43597153119,MORENA-PT-Partido Verde,60-64,-32686.43597153119
NA,NA,Hombres,47,26501.77190278867,32686.43597153119,MORENA-PT-Partido Verde,45-49,-32686.43597153119
NA,NA,Hombres,39,20406.195408607557,25168.34731249869,MORENA-PT-Partido Verde,35-39,-25168.34731249869
NA,NA,Hombres,50,20406.195408607557,25168.34731249869,MORENA-PT-Partido Verde,50-54,-25168.34731249869
NA,NA,Mujeres,53,17239.198936268924,21262.27537908698,PAN-PRI-PRD,50-54,21262.27537908698
NA,NA,Hombres,71,17239.198936268924,21262.27537908698,MORENA-PT-Partido Verde,65-100,-21262.27537908698
NA,NA,Hombres,59,17239.198936268924,21262.27537908698,MORENA-PT-Partido Verde,55-59,-21262.27537908698
NA,NA,Hombres,57,17239.198936268924,21262.27537908698,MORENA-PT-Partido Verde,55-59,-21262.27537908698
NA,NA,Mujeres,54,48024.95776844513,59232.44350950704,MORENA-PT-Partido Verde,50-54,59232.44350950704
NA,NA,Hombres,53,57978.37525293798,71508.66958594383,PAN-PRI-PRD,50-54,-71508.66958594383
NA,NA,Hombres,49,40177.86514581591,49554.09100111287,PAN-PRI-PRD,45-49,-49554.09100111287
NA,NA,Hombres,57,66501.29403445391,82020.56441563509,PAN-PRI-PRD,55-59,-82020.56441563509
NA,NA,Mujeres,39,49493.00236913796,61043.0826629913,PAN-PRI-PRD,35-39,61043.0826629913
NA,NA,Hombres,45,21767.234200809995,26847.008931777586,MORENA-PT-Partido Verde,45-49,-26847.008931777586
NA,NA,Hombres,58,28893.44558729337,35636.24963078817,MORENA-PT-Partido Verde,55-59,-35636.24963078817
NA,NA,Mujeres,54,28893.44558729337,35636.24963078817,PAN-PRI-PRD,50-54,35636.24963078817
NA,NA,Hombres,55,9134.91691428559,11266.71370953253,MORENA-PT-Partido Verde,55-59,-11266.71370953253
NA,NA,Hombres,55,9134.91691428559,11266.71370953253,MORENA-PT-Partido Verde,55-59,-11266.71370953253
NA,NA,Hombres,73,61522.7079973217,75880.13598207977,MORENA-PT-Partido Verde,65-100,-75880.13598207977
NA,NA,Hombres,49,13252.450363799167,16345.147481879709,MORENA-PT-Partido Verde,45-49,-16345.147481879709
NA,NA,Mujeres,44,9134.91691428559,11266.71370953253,MORENA-PT-Partido Verde,40-44,11266.71370953253
NA,NA,Hombres,61,13252.450363799167,16345.147481879709,PAN-PRI-PRD,60-64,-16345.147481879709
NA,NA,Hombres,55,9134.91691428559,11266.71370953253,MORENA-PT-Partido Verde,55-59,-11266.71370953253
NA,NA,Hombres,52,51351.52430607646,63335.324046558344,PAN-PRI-PRD,50-54,-63335.324046558344
NA,NA,Hombres,60,13252.450363799167,16345.147481879709,NR,60-64,-16345.147481879709
NA,NA,Hombres,39,19506.971158311055,24059.272946106157,MORENA-PT-Partido Verde,35-39,-24059.272946106157
NA,NA,Hombres,63,19506.971158311055,24059.272946106157,PAN-PRI-PRD,60-64,-24059.272946106157
NA,NA,Hombres,50,23961.79192230606,29553.706080656233,MORENA-PT-Partido Verde,50-54,-29553.706080656233
NA,NA,Hombres,50,23961.79192230606,29553.706080656233,MORENA-PT-Partido Verde,50-54,-29553.706080656233
NA,NA,Hombres,53,46864.78952902291,57801.529191280344,MORENA-PT-Partido Verde,50-54,-57801.529191280344
NA,NA,Hombres,61,55053.54982086709,67901.28365099693,MORENA-PT-Partido Verde,60-64,-67901.28365099693
NA,NA,Hombres,62,18286.10371758142,22553.494178651847,MORENA-PT-Partido Verde,60-64,-22553.494178651847
NA,NA,Hombres,53,30213.18389200828,37263.97255265445,MORENA-PT-Partido Verde,50-54,-37263.97255265445
NA,NA,Hombres,67,30213.18389200828,37263.97255265445,MORENA-PT-Partido Verde,65-100,-37263.97255265445
NA,NA,Hombres,66,18286.10371758142,22553.494178651847,MORENA-PT-Partido Verde,65-100,-22553.494178651847
NA,NA,Hombres,49,43605.80560728025,53782.00288635874,MORENA-PT-Partido Verde,45-49,-53782.00288635874
NA,NA,Hombres,49,37846.2648976567,46678.36999263786,MORENA-PT-Partido Verde,45-49,-46678.36999263786
NA,NA,Hombres,56,60482.68663059046,74597.40696541702,MORENA-PT-Partido Verde,55-59,-74597.40696541702
NA,NA,Hombres,62,53367.739013421866,65822.05863842803,MORENA-PT-Partido Verde,60-64,-65822.05863842803
NA,NA,Mujeres,57,46564.42234729547,57431.06593737051,PAN-PRI-PRD,55-59,57431.06593737051
NA,NA,Mujeres,64,71787.75643285675,88540.71768444801,PAN-PRI-PRD,60-64,88540.71768444801
NA,NA,Hombres,59,69944.25285500463,86266.99946357646,MORENA-PT-Partido Verde,55-59,-86266.99946357646
NA,NA,Hombres,41,40853.69130470264,50387.63332240999,MORENA-PT-Partido Verde,40-44,-50387.63332240999
NA,NA,Hombres,65,42884.92437113441,52892.89107697517,PAN-PRI-PRD,65-100,-52892.89107697517
NA,NA,Hombres,70,18286.10371758142,22553.494178651847,MORENA-PT-Partido Verde,65-100,-22553.494178651847
NA,NA,Hombres,71,12910.78269458421,15923.745530557282,PAN-PRI-PRD,65-100,-15923.745530557282
NA,NA,Hombres,66,47427.97799476186,58496.14779236127,MORENA-PT-Partido Verde,65-100,-58496.14779236127
NA,NA,Hombres,42,12910.78269458421,15923.745530557282,PAN-PRI-PRD,40-44,-15923.745530557282
NA,NA,Hombres,59,52887.151522657965,65229.31743217232,MORENA-PT-Partido Verde,55-59,-65229.31743217232
NA,NA,Hombres,65,12910.78269458421,15923.745530557282,MORENA-PT-Partido Verde,65-100,-15923.745530557282
NA,NA,Hombres,31,45520.64639079265,56143.70613003388,PAN-PRI-PRD,30-34,-56143.70613003388
NA,NA,Mujeres,59,49579.35793388459,61149.59084849037,PAN-PRI-PRD,55-59,61149.59084849037
NA,NA,Hombres,48,47765.89107420522,58912.918953009816,MORENA-PT-Partido Verde,45-49,-58912.918953009816
NA,NA,Hombres,38,63148.44536842144,77885.26834386669,MORENA-PT-Partido Verde,35-39,-77885.26834386669
NA,NA,Hombres,36,73507.35854824632,90661.61981308176,PAN-PRI-PRD,35-39,-90661.61981308176
NA,NA,Hombres,49,44405.533228629545,54768.36129989365,MORENA-PT-Partido Verde,45-49,-54768.36129989365
NA,NA,Hombres,58,34806.924477552224,42929.744942137826,MORENA-PT-Partido Verde,55-59,-42929.744942137826
NA,NA,Hombres,58,34806.924477552224,42929.744942137826,MORENA-PT-Partido Verde,55-59,-42929.744942137826
NA,NA,Hombres,47,60734.244145287186,74907.66994056648,MORENA-PT-Partido Verde,45-49,-74907.66994056648
NA,NA,Hombres,32,73150.672519945,90221.69469906384,MORENA-PT-Partido Verde,30-34,-90221.69469906384
NA,NA,Hombres,44,9134.91691428559,11266.71370953253,MORENA-PT-Partido Verde,40-44,-11266.71370953253
NA,NA,Hombres,30,62971.97964915657,77667.62118219468,MORENA-PT-Partido Verde,30-34,-77667.62118219468
NA,NA,Mujeres,58,21767.234200809995,26847.008931777586,PAN-PRI-PRD,55-59,26847.008931777586
NA,NA,Mujeres,75,15985.165952556888,19715.591294013466,PAN-PRI-PRD,65-100,19715.591294013466
NA,NA,Hombres,56,5975.69780647383,7370.234128230988,Movimiento Ciudadano,55-59,-7370.234128230988
NA,NA,Hombres,62,15985.165952556888,19715.591294013466,MORENA-PT-Partido Verde,60-64,-19715.591294013466
NA,NA,Hombres,63,15985.165952556888,19715.591294013466,PAN-PRI-PRD,60-64,-19715.591294013466
NA,NA,Mujeres,70,60606.588093053026,74750.2230576548,PAN-PRI-PRD,65-100,74750.2230576548
NA,NA,Hombres,62,15985.165952556888,19715.591294013466,PAN-PRI-PRD,60-64,-19715.591294013466
NA,NA,Hombres,67,54621.7719971339,67368.74272350156,MORENA-PT-Partido Verde,65-100,-67368.74272350156
NA,NA,Hombres,74,56108.5895466847,69202.53583035519,MORENA-PT-Partido Verde,65-100,-69202.53583035519
NA,NA,Hombres,55,20749.114607746375,25591.29286071241,MORENA-PT-Partido Verde,55-59,-25591.29286071241
NA,NA,Hombres,55,5975.69780647383,7370.234128230988,PAN-PRI-PRD,55-59,-7370.234128230988
NA,NA,Hombres,55,20749.114607746375,25591.29286071241,MORENA-PT-Partido Verde,55-59,-25591.29286071241
NA,NA,Hombres,55,20749.114607746375,25591.29286071241,MORENA-PT-Partido Verde,55-59,-25591.29286071241
NA,NA,Hombres,42,50469.19570975212,62247.08823819823,MORENA-PT-Partido Verde,40-44,-62247.08823819823
NA,NA,Hombres,45,58466.47192324506,72110.6723735473,MORENA-PT-Partido Verde,45-49,-72110.6723735473
NA,NA,Hombres,58,37880.05620560104,46720.047108702725,PAN-PRI-PRD,55-59,-46720.047108702725
NA,NA,Hombres,42,44762.219256930875,55208.28641391158,PAN-PRI-PRD,40-44,-55208.28641391158
NA,NA,Mujeres,54,5975.69780647383,7370.234128230988,PAN-PRI-PRD,50-54,7370.234128230988
NA,NA,Mujeres,59,43376.77563121308,53499.5246552525,PAN-PRI-PRD,55-59,53499.5246552525
NA,NA,Hombres,45,5975.69780647383,7370.234128230988,PAN-PRI-PRD,45-49,-7370.234128230988
NA,NA,Hombres,47,41901.22185097707,51679.6239204205,MORENA-PT-Partido Verde,45-49,-51679.6239204205
NA,NA,Hombres,48,43699.67035157008,53897.772653205575,MORENA-PT-Partido Verde,45-49,-53897.772653205575
NA,NA,Hombres,68,5975.69780647383,7370.234128230988,PAN-PRI-PRD,65-100,-7370.234128230988
NA,NA,Hombres,50,42884.92437113441,52892.89107697517,MORENA-PT-Partido Verde,50-54,-52892.89107697517
NA,NA,Hombres,50,48648.21967052955,60001.154761369915,MORENA-PT-Partido Verde,50-54,-60001.154761369915
NA,NA,Hombres,50,61939.46746196852,76394.15374687966,MORENA-PT-Partido Verde,50-54,-76394.15374687966
NA,NA,Mujeres,36,48573.12787509769,59908.53894789247,MORENA-PT-Partido Verde,35-39,59908.53894789247
NA,NA,Hombres,46,31975.963789771165,39438.12877403774,MORENA-PT-Partido Verde,45-49,-39438.12877403774
NA,NA,Hombres,60,31975.963789771165,39438.12877403774,PAN-PRI-PRD,60-64,-39438.12877403774
NA,NA,Mujeres,62,19758.52867300778,24369.535921255632,MORENA-PT-Partido Verde,60-64,24369.535921255632
NA,NA,Mujeres,62,19758.52867300778,24369.535921255632,MORENA-PT-Partido Verde,60-64,24369.535921255632
NA,NA,Hombres,57,32691.213141259617,40320.29439741051,MORENA-PT-Partido Verde,55-59,-40320.29439741051
NA,NA,Hombres,24,57925.81099613568,71443.83851650963,MORENA-PT-Partido Verde,20-24,-71443.83851650963
NA,NA,Mujeres,18,63264.837651340815,78028.82285475674,Movimiento Ciudadano,18-18,78028.82285475674
NA,NA,Hombres,59,39055.24280410963,48169.48458962491,MORENA-PT-Partido Verde,55-59,-48169.48458962491
NA,NA,Hombres,60,32691.213141259617,40320.29439741051,MORENA-PT-Partido Verde,60-64,-40320.29439741051
NA,NA,Hombres,35,33967.77366360121,41894.76322652726,MORENA-PT-Partido Verde,35-39,-41894.76322652726
NA,NA,Hombres,55,48614.42836258522,59959.47764530507,MORENA-PT-Partido Verde,55-59,-59959.47764530507
NA,NA,Mujeres,53,27476.08794851704,33888.126151401186,MORENA-PT-Partido Verde,50-54,33888.126151401186
NA,NA,Hombres,35,33967.77366360121,41894.76322652726,MORENA-PT-Partido Verde,35-39,-41894.76322652726
NA,NA,Hombres,53,27476.08794851704,33888.126151401186,MORENA-PT-Partido Verde,50-54,-33888.126151401186
NA,NA,Hombres,65,19062.05227037729,23510.524251252227,MORENA-PT-Partido Verde,65-100,-23510.524251252227
NA,NA,Hombres,58,19062.05227037729,23510.524251252227,PAN-PRI-PRD,55-59,-23510.524251252227
NA,NA,Hombres,53,46279.073524654414,57079.12584615618,MORENA-PT-Partido Verde,50-54,-57079.12584615618
NA,NA,Hombres,58,19062.05227037729,23510.524251252227,PAN-PRI-PRD,55-59,-23510.524251252227
NA,NA,Mujeres,50,45967.44257361221,56694.770220224746,MORENA-PT-Partido Verde,50-54,56694.770220224746
NA,NA,Mujeres,55,40170.35596627273,49544.829419765134,PAN-PRI-PRD,55-59,49544.829419765134
NA,NA,Hombres,65,67428.67770803737,83164.3697120817,PAN-PRI-PRD,65-100,-83164.3697120817
NA,NA,Hombres,55,41409.37059089839,51072.99034214316,MORENA-PT-Partido Verde,55-59,-51072.99034214316
NA,NA,Hombres,61,39813.669937971405,49104.90430574723,PAN-PRI-PRD,60-64,-49104.90430574723
NA,NA,Mujeres,31,40988.85653647998,50554.3417866694,PAN-PRI-PRD,30-34,50554.3417866694
NA,NA,Hombres,24,49981.09903944505,61645.08545059478,PAN-PRI-PRD,20-24,-61645.08545059478
NA,NA,Hombres,60,25213.947611132306,31098.07477039282,MORENA-PT-Partido Verde,60-64,-31098.07477039282
NA,NA,Hombres,44,25213.947611132306,31098.07477039282,MORENA-PT-Partido Verde,40-44,-31098.07477039282
NA,NA,Hombres,51,42239.13493042043,52096.39508106904,Movimiento Ciudadano,50-54,-52096.39508106904
NA,NA,Hombres,65,74119.35668101597,91416.43869292302,MORENA-PT-Partido Verde,65-100,-91416.43869292302
NA,NA,Hombres,56,74404.70550365704,91768.37878413736,MORENA-PT-Partido Verde,55-59,-91768.37878413736
NA,NA,Mujeres,43,50773.31748125115,62622.18228278193,Movimiento Ciudadano,40-44,62622.18228278193
NA,NA,Hombres,43,42884.92437113441,52892.89107697517,PAN-PRI-PRD,40-44,-52892.89107697517
NA,NA,Hombres,65,49147.580110151415,60617.04992099501,MORENA-PT-Partido Verde,65-100,-60617.04992099501
NA,NA,Hombres,53,52402.80944212248,64631.94543524273,PAN-PRI-PRD,50-54,-64631.94543524273
NA,NA,Mujeres,25,18234.790990702983,22490.20670610892,PAN-PRI-PRD,25-29,22490.20670610892
NA,NA,Hombres,32,18234.790990702983,22490.20670610892,MORENA-PT-Partido Verde,30-34,-22490.20670610892
NA,NA,Hombres,57,49661.95890885965,61251.46824331559,MORENA-PT-Partido Verde,55-59,-61251.46824331559
NA,NA,Hombres,48,18234.790990702983,22490.20670610892,MORENA-PT-Partido Verde,45-49,-22490.20670610892
NA,NA,Hombres,56,38232.98764413078,47155.34143204677,MORENA-PT-Partido Verde,55-59,-47155.34143204677
NA,NA,Mujeres,51,70879.14570813128,87420.06634137081,MORENA-PT-Partido Verde,50-54,87420.06634137081
NA,NA,Hombres,56,19741.633019035613,24348.697363223208,PAN-PRI-PRD,55-59,-24348.697363223208
NA,NA,Mujeres,57,19741.633019035613,24348.697363223208,PAN-PRI-PRD,55-59,24348.697363223208
NA,NA,Hombres,55,39873.74337431689,49178.99695652918,MORENA-PT-Partido Verde,55-59,-49178.99695652918
NA,NA,Hombres,54,46984.93640171389,57949.71449284427,MORENA-PT-Partido Verde,50-54,-57949.71449284427
NA,NA,Hombres,68,42363.036392883,52249.21117330685,PAN-PRI-PRD,65-100,-52249.21117330685
NA,NA,Hombres,56,42592.06636895017,52531.6894044131,MORENA-PT-Partido Verde,55-59,-52531.6894044131
NA,NA,Hombres,58,52016.08669564841,64154.973995833825,Movimiento Ciudadano,55-59,-64154.973995833825
NA,NA,Hombres,58,71949.20379303527,88739.84168342456,PAN-PRI-PRD,55-59,-88739.84168342456
NA,NA,Mujeres,55,55748.14892861178,68757.9799256634,MORENA-PT-Partido Verde,55-59,68757.9799256634
NA,NA,Hombres,55,62044.59597557312,76523.81588574809,MORENA-PT-Partido Verde,55-59,-76523.81588574809
NA,NA,Mujeres,60,42257.90787927839,52119.54903443841,PAN-PRI-PRD,60-64,52119.54903443841
NA,NA,Hombres,27,41086.4758705414,50674.7423441901,Movimiento Ciudadano,25-29,-50674.7423441901
NA,NA,Mujeres,55,15992.04936713814,19724.08107691556,MORENA-PT-Partido Verde,55-59,19724.08107691556
NA,NA,Hombres,59,15992.04936713814,19724.08107691556,PAN-PRI-PRD,55-59,-19724.08107691556
NA,NA,Hombres,60,44536.943870635296,54930.43897347919,MORENA-PT-Partido Verde,60-64,-54930.43897347919
NA,NA,Hombres,44,15992.04936713814,19724.08107691556,PAN-PRI-PRD,40-44,-19724.08107691556
NA,NA,Hombres,44,58413.90766644275,72045.8413041131,MORENA-PT-Partido Verde,40-44,-72045.8413041131
NA,NA,Hombres,48,14506.483347511205,17891.831566953224,PAN-PRI-PRD,45-49,-17891.831566953224
NA,NA,Mujeres,52,70826.58145132897,87355.23527193656,MORENA-PT-Partido Verde,50-54,87355.23527193656
NA,NA,Mujeres,35,14506.483347511205,17891.831566953224,MORENA-PT-Partido Verde,35-39,17891.831566953224
NA,NA,Hombres,58,14506.483347511205,17891.831566953224,MORENA-PT-Partido Verde,55-59,-17891.831566953224
NA,NA,Mujeres,60,22777.21884936849,28092.69162304937,MORENA-PT-Partido Verde,60-64,28092.69162304937
NA,NA,Hombres,61,28345.2754806408,34960.15419240274,PAN-PRI-PRD,60-64,-34960.15419240274
NA,NA,Hombres,58,16759.550092947928,20670.69187049973,PAN-PRI-PRD,55-59,-20670.69187049973
NA,NA,Hombres,45,13401.382424739022,16528.835511943333,MORENA-PT-Partido Verde,45-49,-16528.835511943333
NA,NA,Hombres,38,50014.89034738938,61686.76256665962,MORENA-PT-Partido Verde,35-39,-61686.76256665962
NA,NA,Hombres,61,59048.43333784196,72828.4449279976,MORENA-PT-Partido Verde,60-64,-72828.4449279976
NA,NA,Hombres,38,56146.13544440063,69248.84373709392,MORENA-PT-Partido Verde,35-39,-69248.84373709392
NA,NA,Hombres,38,45310.38936358345,55884.381852297,MORENA-PT-Partido Verde,35-39,-55884.381852297
NA,NA,Hombres,70,33145.518503622356,40880.62006894911,MORENA-PT-Partido Verde,65-100,-40880.62006894911
NA,NA,Hombres,45,33145.518503622356,40880.62006894911,PAN-PRI-PRD,45-49,-40880.62006894911
NA,NA,Hombres,59,56683.041781738415,69911.04680345772,MORENA-PT-Partido Verde,55-59,-69911.04680345772
NA,NA,Hombres,78,56161.153803487,69267.3668997894,MORENA-PT-Partido Verde,65-100,-69267.3668997894
NA,NA,Hombres,62,41724.756131712194,51461.976758748475,PAN-PRI-PRD,60-64,-51461.976758748475
NA,NA,Hombres,44,57557.86119851957,70990.02103047009,PAN-PRI-PRD,40-44,-70990.02103047009
NA,NA,Hombres,50,24605.704068134248,30347.886681225424,MORENA-PT-Partido Verde,50-54,-30347.886681225424
NA,NA,Hombres,27,42295.45377699432,52165.85694117714,MORENA-PT-Partido Verde,25-29,-52165.85694117714
NA,NA,Hombres,47,24605.704068134248,30347.886681225424,MORENA-PT-Partido Verde,45-49,-30347.886681225424
NA,NA,Mujeres,50,20387.422459749596,25145.193359129327,MORENA-PT-Partido Verde,50-54,25145.193359129327
NA,NA,Mujeres,57,42355.52721333981,52239.949591959106,PAN-PRI-PRD,55-59,52239.949591959106
NA,NA,Mujeres,57,19229.131515213176,23716.594436239568,PAN-PRI-PRD,55-59,23716.594436239568
NA,NA,Mujeres,50,60876.918556607714,75083.63998617364,MORENA-PT-Partido Verde,50-54,75083.63998617364
NA,NA,Hombres,54,52763.2500601954,65076.50133993452,PAN-PRI-PRD,50-54,-65076.50133993452
NA,NA,Hombres,41,72456.0734122003,89364.99842439737,MORENA-PT-Partido Verde,40-44,-89364.99842439737
NA,NA,Hombres,50,28516.10931524828,35170.85516806395,MORENA-PT-Partido Verde,50-54,-35170.85516806395
NA,NA,Hombres,59,28516.10931524828,35170.85516806395,PAN-PRI-PRD,55-59,-35170.85516806395
NA,NA,Hombres,42,71660.1003806226,88383.27080153635,MORENA-PT-Partido Verde,40-44,-88383.27080153635
NA,NA,Mujeres,60,55102.3594878978,67961.48392975728,MORENA-PT-Partido Verde,60-64,67961.48392975728
NA,NA,Hombres,62,21667.73757186278,26724.29297891995,MORENA-PT-Partido Verde,60-64,-26724.29297891995
NA,NA,Hombres,46,46192.71795990778,56972.61766065711,PAN-PRI-PRD,45-49,-56972.61766065711
NA,NA,Hombres,36,22777.21884936849,28092.69162304937,PAN-PRI-PRD,35-39,-28092.69162304937
NA,NA,Mujeres,53,39648.467988021315,48901.14951609682,MORENA-PT-Partido Verde,50-54,48901.14951609682
NA,NA,Mujeres,55,28345.2754806408,34960.15419240274,PAN-PRI-PRD,55-59,34960.15419240274
NA,NA,Hombres,25,13401.382424739022,16528.835511943333,PAN-PRI-PRD,25-29,-16528.835511943333
NA,NA,Hombres,67,24526.857682930793,30250.64007707409,MORENA-PT-Partido Verde,65-100,-30250.64007707409
NA,NA,Hombres,46,13401.382424739022,16528.835511943333,MORENA-PT-Partido Verde,45-49,-16528.835511943333
NA,NA,Hombres,25,20387.422459749596,25145.193359129327,MORENA-PT-Partido Verde,25-29,-25145.193359129327
NA,NA,Hombres,54,21667.73757186278,26724.29297891995,PAN-PRI-PRD,50-54,-26724.29297891995
NA,NA,Hombres,52,61515.19881777852,75870.87440073202,PAN-PRI-PRD,50-54,-75870.87440073202
NA,NA,Hombres,59,24526.857682930793,30250.64007707409,MORENA-PT-Partido Verde,55-59,-30250.64007707409
NA,NA,Hombres,61,73195.72759720411,90277.26418715031,MORENA-PT-Partido Verde,60-64,-90277.26418715031
NA,NA,Hombres,60,40346.821685537594,49762.47658143716,PAN-PRI-PRD,60-64,-49762.47658143716
NA,NA,Hombres,31,44334.196022969285,54680.37627709008,PAN-PRI-PRD,30-34,-54680.37627709008
NA,NA,Hombres,52,42137.76100658742,51971.36373287448,MORENA-PT-Partido Verde,50-54,-51971.36373287448
NA,NA,Hombres,53,39963.85352883512,49290.135932702135,MORENA-PT-Partido Verde,50-54,-49290.135932702135
NA,NA,Hombres,65,55444.02715711275,68382.8858810797,MORENA-PT-Partido Verde,65-100,-68382.8858810797
NA,NA,Hombres,45,63745.42514210471,78621.56406101247,MORENA-PT-Partido Verde,45-49,-78621.56406101247
NA,NA,Hombres,54,16759.550092947928,20670.69187049973,PAN-PRI-PRD,50-54,-20670.69187049973
NA,NA,Mujeres,32,69565.03928807375,85799.28960551531,MORENA-PT-Partido Verde,30-34,85799.28960551531
NA,NA,Hombres,53,58263.72407557904,71860.60967715818,PAN-PRI-PRD,50-54,-71860.60967715818
NA,NA,Hombres,63,19229.131515213176,23716.594436239568,MORENA-PT-Partido Verde,60-64,-23716.594436239568
NA,NA,Hombres,59,15924.153868768502,19640.34094556303,MORENA-PT-Partido Verde,55-59,-19640.34094556303
NA,NA,Hombres,38,15924.153868768502,19640.34094556303,PAN-PRI-PRD,35-39,-19640.34094556303
NA,NA,Hombres,60,15924.153868768502,19640.34094556303,PAN-PRI-PRD,60-64,-19640.34094556303
NA,NA,Hombres,41,15924.153868768502,19640.34094556303,PAN-PRI-PRD,40-44,-19640.34094556303
NA,NA,Hombres,70,70252.12921627525,86646.72429883404,MORENA-PT-Partido Verde,65-100,-86646.72429883404
NA,NA,Hombres,56,16759.550092947928,20670.69187049973,PAN-PRI-PRD,55-59,-20670.69187049973
NA,NA,Hombres,28,23715.86629226672,29250.389291517567,MORENA-PT-Partido Verde,25-29,-29250.389291517567
NA,NA,Hombres,57,16759.550092947928,20670.69187049973,PAN-PRI-PRD,55-59,-20670.69187049973
NA,NA,Hombres,60,23715.86629226672,29250.389291517567,PAN-PRI-PRD,60-64,-29250.389291517567
NA,NA,Hombres,59,20629.593500017338,25443.879357594124,MORENA-PT-Partido Verde,55-59,-25443.879357594124
NA,NA,Hombres,59,20629.593500017338,25443.879357594124,MORENA-PT-Partido Verde,55-59,-25443.879357594124
NA,NA,Hombres,58,29087.893589180832,35876.07556343902,MORENA-PT-Partido Verde,55-59,-35876.07556343902
NA,NA,Hombres,56,29087.893589180832,35876.07556343902,MORENA-PT-Partido Verde,55-59,-35876.07556343902
NA,NA,Mujeres,47,62931.08150299916,77617.17871968189,Movimiento Ciudadano,45-49,77617.17871968189
NA,NA,Hombres,63,60324.30514682984,74402.06432014002,MORENA-PT-Partido Verde,60-64,-74402.06432014002
NA,NA,Hombres,56,30142.578722683967,37176.89040000279,PAN-PRI-PRD,55-59,-37176.89040000279
NA,NA,Hombres,48,30142.578722683967,37176.89040000279,MORENA-PT-Partido Verde,45-49,-37176.89040000279
NA,NA,Hombres,58,43623.20486138995,53803.4625686583,MORENA-PT-Partido Verde,55-59,-53803.4625686583
NA,NA,Hombres,55,63276.50239825127,78043.20977969185,PAN-PRI-PRD,55-59,-78043.20977969185
NA,NA,Mujeres,43,57626.95175590553,71075.23510930668,Movimiento Ciudadano,40-44,71075.23510930668
NA,NA,Hombres,51,57626.95175590553,71075.23510930668,PAN-PRI-PRD,50-54,-71075.23510930668
