estado,voto,genero,edad,ponderado,partido,encuesta,inverso,homo_pon
30,2,1,41,1.0264407229216197,PAN-PRI-PRD,2,0.9742403800519918,61952.29357719403
11,2,1,58,1.7539970232232502,PAN-PRI-PRD,2,0.5701263951761674,36254.541007811975
21,1,1,52,0.9686941482381854,MORENA-PT-Partido Verde,2,1.0323175811671332,65645.44353001674
28,1,1,20,0.5458401079084114,MORENA-PT-Partido Verde,2,1.832038330477162,116499.97148376924
19,1,2,26,0.9259251161066312,MORENA-PT-Partido Verde,2,1.0800009445740515,68677.64563231081
19,1,1,18,1.6122644507266037,MORENA-PT-Partido Verde,2,0.6202456424250545,39441.64183324207
7,1,2,35,0.7632567139832708,MORENA-PT-Partido Verde,2,1.3101751765552345,83314.50721758243
25,1,1,46,0.7925070382889164,MORENA-PT-Partido Verde,2,1.2618184466337066,80239.48549822842
25,1,1,26,0.8455605029158749,MORENA-PT-Partido Verde,2,1.1826474824114275,75204.97561882225
17,1,1,76,1.249948108193703,MORENA-PT-Partido Verde,2,0.8000332121347803,50874.39757632958
31,1,1,77,1.249948108193703,MORENA-PT-Partido Verde,2,0.8000332121347803,50874.39757632958
11,1,1,59,1.7539970232232502,MORENA-PT-Partido Verde,2,0.5701263951761674,36254.541007811975
7,1,2,20,0.5848341793751031,MORENA-PT-Partido Verde,2,1.709886383638697,108732.28557533
14,1,2,33,0.7575168826792147,MORENA-PT-Partido Verde,2,1.3201025915926279,83945.79508395727
6,1,1,40,1.0264407229216197,MORENA-PT-Partido Verde,2,0.9742403800519918,61952.29357719403
7,1,2,25,0.6325764682109873,MORENA-PT-Partido Verde,2,1.5808365474424564,100525.96042004167
15,1,1,40,0.7012470404344406,MORENA-PT-Partido Verde,2,1.4260309738782986,90681.81873057404
8,1,1,20,0.7016402178123943,MORENA-PT-Partido Verde,2,1.4252318704276181,90631.00345686052
8,3,2,54,0.3725363649355181,Movimiento Ciudadano,2,2.6843017061517975,170695.70380608144
14,3,1,20,2.354082301825943,Movimiento Ciudadano,2,0.4247939841459028,27012.80110585073
26,2,2,55,0.654773694532727,PAN-PRI-PRD,2,1.5272452273966814,97118.06924590656
18,2,1,32,0.8455605029158749,PAN-PRI-PRD,2,1.1826474824114275,75204.97561882225
19,2,2,40,0.7632567139832708,PAN-PRI-PRD,2,1.3101751765552345,83314.50721758243
31,2,2,43,1.7495041149930257,PAN-PRI-PRD,2,0.5715905389590846,36347.64643367584
5,2,2,19,0.5848341793751031,PAN-PRI-PRD,2,1.709886383638697,108732.28557533
5,2,2,55,1.504572178398563,PAN-PRI-PRD,2,0.6646407625750334,42264.74337290471
12,2,2,20,0.8560429966237764,PAN-PRI-PRD,2,1.1681656224558676,74284.06897413691
8,2,2,58,0.7840982914611817,PAN-PRI-PRD,2,1.2753503111663227,81099.98159481467
30,2,1,34,2.3690409718660086,PAN-PRI-PRD,2,0.4221117371441389,26842.236061430216
7,3,2,27,0.9259251161066312,Movimiento Ciudadano,2,1.0800009445740515,68677.64563231081
19,1,2,39,0.7632567139832708,MORENA-PT-Partido Verde,2,1.3101751765552345,83314.50721758243
15,1,2,29,0.9259251161066312,MORENA-PT-Partido Verde,2,1.0800009445740515,68677.64563231081
24,1,2,70,0.5910224195602302,MORENA-PT-Partido Verde,2,1.69198319201509,107593.8152284375
25,1,2,26,0.6325764682109873,MORENA-PT-Partido Verde,2,1.5808365474424564,100525.96042004167
13,1,1,38,1.0264407229216197,MORENA-PT-Partido Verde,2,0.9742403800519918,61952.29357719403
27,3,1,34,0.8455605029158749,Movimiento Ciudadano,2,1.1826474824114275,75204.97561882225
1,3,2,43,0.7632567139832708,Movimiento Ciudadano,2,1.3101751765552345,83314.50721758243
7,3,1,35,1.6113609878218107,Movimiento Ciudadano,2,0.6205934036865134,39463.75609601111
9,3,2,50,1.100371938753226,Movimiento Ciudadano,2,0.9087836255921319,57789.87519263566
12,3,2,19,0.8560429966237764,Movimiento Ciudadano,2,1.1681656224558676,74284.06897413691
15,3,1,21,1.6122644507266037,Movimiento Ciudadano,2,0.6202456424250545,39441.64183324207
19,97,1,79,0.5453152567825396,Ninguno,2,1.8338016176187406,116612.09954260637
19,1,2,63,0.9584160012281226,MORENA-PT-Partido Verde,2,1.0433882559541903,66349.43169202333
9,1,1,34,0.549308568659551,MORENA-PT-Partido Verde,2,1.820470418730674,115764.36384599587
30,3,1,47,0.9686941482381854,Movimiento Ciudadano,2,1.0323175811671332,65645.44353001674
20,1,2,21,0.7003449965462845,MORENA-PT-Partido Verde,2,1.4278677008209508,90798.61685257989
25,1,1,19,0.8402214392558371,MORENA-PT-Partido Verde,2,1.1901624420410823,75682.85458455789
10,1,1,70,1.249948108193703,MORENA-PT-Partido Verde,2,0.8000332121347803,50874.39757632958
9,1,1,35,0.7012470404344406,MORENA-PT-Partido Verde,2,1.4260309738782986,90681.81873057404
19,1,1,46,0.9686941482381854,MORENA-PT-Partido Verde,2,1.0323175811671332,65645.44353001674
10,1,2,45,1.100371938753226,MORENA-PT-Partido Verde,2,0.9087836255921319,57789.87519263566
19,1,2,47,0.3725363649355181,MORENA-PT-Partido Verde,2,2.6843017061517975,170695.70380608144
9,1,1,43,0.7012470404344406,MORENA-PT-Partido Verde,2,1.4260309738782986,90681.81873057404
15,1,2,50,1.100371938753226,MORENA-PT-Partido Verde,2,0.9087836255921319,57789.87519263566
4,1,2,36,1.7495041149930257,MORENA-PT-Partido Verde,2,0.5715905389590846,36347.64643367584
5,1,1,22,0.8402214392558371,MORENA-PT-Partido Verde,2,1.1901624420410823,75682.85458455789
7,1,2,35,1.198200797319328,MORENA-PT-Partido Verde,2,0.8345846557916233,53071.536213541876
28,1,2,70,1.3580812679329148,MORENA-PT-Partido Verde,2,0.73633296004595,46823.67580462692
9,1,1,46,0.6617955517242865,MORENA-PT-Partido Verde,2,1.5110406792468354,96087.61624393649
12,1,1,36,0.7012470404344406,MORENA-PT-Partido Verde,2,1.4260309738782986,90681.81873057404
30,1,1,48,0.9686941482381854,MORENA-PT-Partido Verde,2,1.0323175811671332,65645.44353001674
9,1,2,52,1.6066632898079851,MORENA-PT-Partido Verde,2,0.6224079471682654,39579.143563818674
21,3,2,69,1.9829470753643388,Movimiento Ciudadano,2,0.5042998940434474,32068.610300324646
3,97,2,64,0.5093803562082806,Ninguno,2,1.9631695408197285,124838.65196408554
9,2,1,23,2.354082301825943,PAN-PRI-PRD,2,0.4247939841459028,27012.80110585073
15,2,1,33,0.8455605029158749,PAN-PRI-PRD,2,1.1826474824114275,75204.97561882225
8,2,2,34,2.1223656092718657,PAN-PRI-PRD,2,0.47117235392024504,29962.018197158704
24,2,2,51,0.5734518885405548,PAN-PRI-PRD,2,1.7438254542068343,110890.48318921059
11,2,2,35,2.762728362153119,PAN-PRI-PRD,2,0.36196102870593283,23017.231037679223
24,2,2,54,1.6066632898079851,PAN-PRI-PRD,2,0.6224079471682654,39579.143563818674
15,3,2,29,1.4535662668291627,Movimiento Ciudadano,2,0.6879631309698864,43747.82110535951
14,1,2,44,2.762728362153119,MORENA-PT-Partido Verde,2,0.36196102870593283,23017.231037679223
21,1,2,98,1.9829470753643388,MORENA-PT-Partido Verde,2,0.5042998940434474,32068.610300324646
15,1,2,18,0.8560429966237764,MORENA-PT-Partido Verde,2,1.1681656224558676,74284.06897413691
5,3,1,34,1.0335422546207569,Movimiento Ciudadano,2,0.9675463151401926,61526.6155996312
32,3,2,65,0.865100948191457,Movimiento Ciudadano,2,1.1559344630133133,73506.28517858725
6,3,1,55,0.5227832741710348,Movimiento Ciudadano,2,1.9128385497521447,121638.08627363072
18,97,2,58,1.504572178398563,Ninguno,2,0.6646407625750334,42264.74337290471
20,1,2,27,0.9259251161066312,MORENA-PT-Partido Verde,2,1.0800009445740515,68677.64563231081
9,1,2,52,1.6066632898079851,MORENA-PT-Partido Verde,2,0.6224079471682654,39579.143563818674
22,3,2,53,0.7009395019692667,Movimiento Ciudadano,2,1.4266566475288276,90721.60554138043
9,1,1,51,0.9686941482381854,MORENA-PT-Partido Verde,2,1.0323175811671332,65645.44353001674
30,1,2,66,0.45978513357583045,MORENA-PT-Partido Verde,2,2.174928954798566,138304.50869838698
9,1,2,80,0.865100948191457,MORENA-PT-Partido Verde,2,1.1559344630133133,73506.28517858725
1,2,2,29,2.1223656092718657,PAN-PRI-PRD,2,0.47117235392024504,29962.018197158704
9,1,2,32,0.7575168826792147,MORENA-PT-Partido Verde,2,1.3201025915926279,83945.79508395727
13,1,1,55,1.2012779013841899,MORENA-PT-Partido Verde,2,0.8324468458528501,52935.59211632425
12,1,2,25,0.49211205244926565,MORENA-PT-Partido Verde,2,2.0320575263762617,129219.26355905154
30,1,1,55,1.7539970232232502,MORENA-PT-Partido Verde,2,0.5701263951761674,36254.541007811975
7,1,1,25,1.0335422546207569,MORENA-PT-Partido Verde,2,0.9675463151401926,61526.6155996312
7,2,1,36,1.0264407229216197,PAN-PRI-PRD,2,0.9742403800519918,61952.29357719403
28,2,2,46,1.100371938753226,PAN-PRI-PRD,2,0.9087836255921319,57789.87519263566
15,2,1,33,0.7060986874661334,PAN-PRI-PRD,2,1.4162326283150937,90058.7384381414
15,2,1,57,0.5227832741710348,PAN-PRI-PRD,2,1.9128385497521447,121638.08627363072
16,2,2,27,0.49211205244926565,PAN-PRI-PRD,2,2.0320575263762617,129219.26355905154
32,2,2,23,0.5848341793751031,PAN-PRI-PRD,2,1.709886383638697,108732.28557533
9,1,1,27,0.7060986874661334,MORENA-PT-Partido Verde,2,1.4162326283150937,90058.7384381414
25,1,1,53,0.7925070382889164,MORENA-PT-Partido Verde,2,1.2618184466337066,80239.48549822842
30,1,1,30,0.7060986874661334,MORENA-PT-Partido Verde,2,1.4162326283150937,90058.7384381414
14,1,1,67,0.3725502129670507,MORENA-PT-Partido Verde,2,2.684201928206769,170689.35889093575
7,1,1,60,1.7539970232232502,MORENA-PT-Partido Verde,2,0.5701263951761674,36254.541007811975
5,1,2,45,0.7009395019692667,MORENA-PT-Partido Verde,2,1.4266566475288276,90721.60554138043
16,2,1,42,0.5455342360713059,PAN-PRI-PRD,2,1.83306552344277,116565.29105116635
15,3,1,35,0.7012470404344406,Movimiento Ciudadano,2,1.4260309738782986,90681.81873057404
16,1,2,36,0.4056568090985166,MORENA-PT-Partido Verde,2,2.465137962856536,156759.0031271584
8,1,2,57,1.504572178398563,MORENA-PT-Partido Verde,2,0.6646407625750334,42264.74337290471
15,1,1,30,0.549308568659551,MORENA-PT-Partido Verde,2,1.820470418730674,115764.36384599587
15,2,1,37,0.5455342360713059,PAN-PRI-PRD,2,1.83306552344277,116565.29105116635
14,2,1,29,0.7060986874661334,PAN-PRI-PRD,2,1.4162326283150937,90058.7384381414
23,2,1,43,0.5455342360713059,PAN-PRI-PRD,2,1.83306552344277,116565.29105116635
31,2,1,27,0.7060986874661334,PAN-PRI-PRD,2,1.4162326283150937,90058.7384381414
23,2,1,63,0.5227832741710348,PAN-PRI-PRD,2,1.9128385497521447,121638.08627363072
15,2,1,50,0.5148430010080732,PAN-PRI-PRD,2,1.942339699756973,123514.07493452611
32,2,2,34,0.49211205244926565,PAN-PRI-PRD,2,2.0320575263762617,129219.26355905154
15,2,1,72,0.8560647597284737,PAN-PRI-PRD,2,1.168135925040507,74282.18050489198
30,2,1,31,0.8455605029158749,PAN-PRI-PRD,2,1.1826474824114275,75204.97561882225
14,2,1,32,0.8455605029158749,PAN-PRI-PRD,2,1.1826474824114275,75204.97561882225
25,2,1,31,0.549308568659551,PAN-PRI-PRD,2,1.820470418730674,115764.36384599587
15,2,1,32,1.622509348246559,PAN-PRI-PRD,2,0.6163292686607305,39192.59822739966
19,2,1,19,0.8402214392558371,PAN-PRI-PRD,2,1.1901624420410823,75682.85458455789
9,3,1,49,0.6617955517242865,Movimiento Ciudadano,2,1.5110406792468354,96087.61624393649
14,1,2,39,0.5214441514450278,MORENA-PT-Partido Verde,2,1.9177509177709573,121950.46550969199
16,1,2,35,0.6244347805271155,MORENA-PT-Partido Verde,2,1.6014482715966778,101836.66731751837
16,3,1,49,0.6617955517242865,Movimiento Ciudadano,2,1.5110406792468354,96087.61624393649
19,3,1,53,0.6617955517242865,Movimiento Ciudadano,2,1.5110406792468354,96087.61624393649
14,3,1,41,0.5455342360713059,Movimiento Ciudadano,2,1.83306552344277,116565.29105116635
14,3,1,48,0.7925070382889164,Movimiento Ciudadano,2,1.2618184466337066,80239.48549822842
14,3,2,26,0.9259251161066312,Movimiento Ciudadano,2,1.0800009445740515,68677.64563231081
14,3,2,25,0.7575168826792147,Movimiento Ciudadano,2,1.3201025915926279,83945.79508395727
14,3,1,65,1.249948108193703,Movimiento Ciudadano,2,0.8000332121347803,50874.39757632958
6,3,2,18,0.5848341793751031,Movimiento Ciudadano,2,1.709886383638697,108732.28557533
9,3,1,66,0.3725502129670507,Movimiento Ciudadano,2,2.684201928206769,170689.35889093575
14,1,2,63,0.9584160012281226,MORENA-PT-Partido Verde,2,1.0433882559541903,66349.43169202333
15,1,2,29,0.6325764682109873,MORENA-PT-Partido Verde,2,1.5808365474424564,100525.96042004167
16,1,2,28,0.49211205244926565,MORENA-PT-Partido Verde,2,2.0320575263762617,129219.26355905154
16,2,2,39,1.7495041149930257,PAN-PRI-PRD,2,0.5715905389590846,36347.64643367584
15,1,1,42,0.8397506052671342,MORENA-PT-Partido Verde,2,1.1908297460314288,75725.28868353557
16,3,1,32,0.8455605029158749,Movimiento Ciudadano,2,1.1826474824114275,75204.97561882225
30,1,2,61,0.7840982914611817,MORENA-PT-Partido Verde,2,1.2753503111663227,81099.98159481467
16,1,1,18,0.7016402178123943,MORENA-PT-Partido Verde,2,1.4252318704276181,90631.00345686052
7,1,1,62,1.7539970232232502,MORENA-PT-Partido Verde,2,0.5701263951761674,36254.541007811975
15,2,1,32,0.549308568659551,PAN-PRI-PRD,2,1.820470418730674,115764.36384599587
31,2,2,50,1.6066632898079851,PAN-PRI-PRD,2,0.6224079471682654,39579.143563818674
14,2,1,35,0.7012470404344406,PAN-PRI-PRD,2,1.4260309738782986,90681.81873057404
16,3,1,31,1.0335422546207569,Movimiento Ciudadano,2,0.9675463151401926,61526.6155996312
15,1,1,30,0.7060986874661334,MORENA-PT-Partido Verde,2,1.4162326283150937,90058.7384381414
16,1,1,28,1.0335422546207569,MORENA-PT-Partido Verde,2,0.9675463151401926,61526.6155996312
15,1,2,25,0.6325764682109873,MORENA-PT-Partido Verde,2,1.5808365474424564,100525.96042004167
30,1,2,63,0.9584160012281226,MORENA-PT-Partido Verde,2,1.0433882559541903,66349.43169202333
15,1,2,35,0.5214441514450278,MORENA-PT-Partido Verde,2,1.9177509177709573,121950.46550969199
11,1,2,29,2.1223656092718657,MORENA-PT-Partido Verde,2,0.47117235392024504,29962.018197158704
28,2,2,23,0.45497100005745206,PAN-PRI-PRD,2,2.1979422861538946,139767.93465517033
2,1,2,18,0.8560429966237764,MORENA-PT-Partido Verde,2,1.1681656224558676,74284.06897413691
31,3,2,28,0.49211205244926565,Movimiento Ciudadano,2,2.0320575263762617,129219.26355905154
15,3,1,42,0.5455342360713059,Movimiento Ciudadano,2,1.83306552344277,116565.29105116635
19,3,2,28,0.7575168826792147,Movimiento Ciudadano,2,1.3201025915926279,83945.79508395727
16,1,2,40,0.7632567139832708,MORENA-PT-Partido Verde,2,1.3101751765552345,83314.50721758243
14,1,2,55,0.7840982914611817,MORENA-PT-Partido Verde,2,1.2753503111663227,81099.98159481467
16,1,1,60,0.6260383938828235,MORENA-PT-Partido Verde,2,1.5973461208948976,101575.81008989963
15,1,2,50,1.6066632898079851,MORENA-PT-Partido Verde,2,0.6224079471682654,39579.143563818674
16,1,2,44,0.7632567139832708,MORENA-PT-Partido Verde,2,1.3101751765552345,83314.50721758243
14,1,1,27,0.549308568659551,MORENA-PT-Partido Verde,2,1.820470418730674,115764.36384599587
9,3,1,39,0.7012470404344406,Movimiento Ciudadano,2,1.4260309738782986,90681.81873057404
19,3,2,27,1.4535662668291627,Movimiento Ciudadano,2,0.6879631309698864,43747.82110535951
15,3,1,45,0.9686941482381854,Movimiento Ciudadano,2,1.0323175811671332,65645.44353001674
28,1,1,46,0.9686941482381854,MORENA-PT-Partido Verde,2,1.0323175811671332,65645.44353001674
26,1,2,40,1.198200797319328,MORENA-PT-Partido Verde,2,0.8345846557916233,53071.536213541876
20,1,1,30,0.8455605029158749,MORENA-PT-Partido Verde,2,1.1826474824114275,75204.97561882225
22,1,2,29,1.4535662668291627,MORENA-PT-Partido Verde,2,0.6879631309698864,43747.82110535951
17,1,1,42,2.3527631472458292,MORENA-PT-Partido Verde,2,0.425032158961947,27027.946727432827
14,1,2,33,0.7575168826792147,MORENA-PT-Partido Verde,2,1.3201025915926279,83945.79508395727
9,1,2,53,0.7009395019692667,MORENA-PT-Partido Verde,2,1.4266566475288276,90721.60554138043
15,1,2,37,0.6244347805271155,MORENA-PT-Partido Verde,2,1.6014482715966778,101836.66731751837
9,1,2,27,0.6325764682109873,MORENA-PT-Partido Verde,2,1.5808365474424564,100525.96042004167
14,1,1,32,0.8455605029158749,MORENA-PT-Partido Verde,2,1.1826474824114275,75204.97561882225
30,1,1,21,0.8402214392558371,MORENA-PT-Partido Verde,2,1.1901624420410823,75682.85458455789
19,1,1,58,0.7652168364789205,MORENA-PT-Partido Verde,2,1.3068191293351752,83101.09497672977
16,1,1,36,0.8397506052671342,MORENA-PT-Partido Verde,2,1.1908297460314288,75725.28868353557
2,1,2,32,0.7575168826792147,MORENA-PT-Partido Verde,2,1.3201025915926279,83945.79508395727
16,1,2,46,1.100371938753226,MORENA-PT-Partido Verde,2,0.9087836255921319,57789.87519263566
7,1,1,43,0.8397506052671342,MORENA-PT-Partido Verde,2,1.1908297460314288,75725.28868353557
7,1,2,65,0.5910224195602302,MORENA-PT-Partido Verde,2,1.69198319201509,107593.8152284375
9,1,2,47,0.5734518885405548,MORENA-PT-Partido Verde,2,1.7438254542068343,110890.48318921059
16,1,2,32,0.49211205244926565,MORENA-PT-Partido Verde,2,2.0320575263762617,129219.26355905154
9,3,1,30,1.0335422546207569,Movimiento Ciudadano,2,0.9675463151401926,61526.6155996312
15,3,1,47,0.7925070382889164,Movimiento Ciudadano,2,1.2618184466337066,80239.48549822842
9,3,1,23,0.5458401079084114,Movimiento Ciudadano,2,1.832038330477162,116499.97148376924
26,3,1,72,0.5453152567825396,Movimiento Ciudadano,2,1.8338016176187406,116612.09954260637
30,3,1,41,0.8397506052671342,Movimiento Ciudadano,2,1.1908297460314288,75725.28868353557
23,1,1,57,0.4066985779063897,MORENA-PT-Partido Verde,2,2.458823448923323,156357.46093182586
5,1,2,42,0.6244347805271155,MORENA-PT-Partido Verde,2,1.6014482715966778,101836.66731751837
30,1,1,25,1.622509348246559,MORENA-PT-Partido Verde,2,0.6163292686607305,39192.59822739966
16,1,2,31,0.49211205244926565,MORENA-PT-Partido Verde,2,2.0320575263762617,129219.26355905154
16,1,2,38,0.5214441514450278,MORENA-PT-Partido Verde,2,1.9177509177709573,121950.46550969199
15,1,2,41,0.6244347805271155,MORENA-PT-Partido Verde,2,1.6014482715966778,101836.66731751837
12,1,1,57,0.6260383938828235,MORENA-PT-Partido Verde,2,1.5973461208948976,101575.81008989963
15,1,1,39,0.5455342360713059,MORENA-PT-Partido Verde,2,1.83306552344277,116565.29105116635
15,1,1,65,0.5453152567825396,MORENA-PT-Partido Verde,2,1.8338016176187406,116612.09954260637
2,2,2,56,0.654773694532727,PAN-PRI-PRD,2,1.5272452273966814,97118.06924590656
13,1,1,40,0.5455342360713059,MORENA-PT-Partido Verde,2,1.83306552344277,116565.29105116635
21,1,1,59,0.6260383938828235,MORENA-PT-Partido Verde,2,1.5973461208948976,101575.81008989963
22,1,2,45,0.4788700801741992,MORENA-PT-Partido Verde,2,2.0882490708883474,132792.50393529516
26,1,1,43,0.5455342360713059,MORENA-PT-Partido Verde,2,1.83306552344277,116565.29105116635
2,1,1,44,1.6113609878218107,MORENA-PT-Partido Verde,2,0.6205934036865134,39463.75609601111
19,1,1,33,1.622509348246559,MORENA-PT-Partido Verde,2,0.6163292686607305,39192.59822739966
12,1,1,24,0.8402214392558371,MORENA-PT-Partido Verde,2,1.1901624420410823,75682.85458455789
15,1,1,45,0.7925070382889164,MORENA-PT-Partido Verde,2,1.2618184466337066,80239.48549822842
8,2,1,38,0.5455342360713059,PAN-PRI-PRD,2,1.83306552344277,116565.29105116635
6,2,1,65,0.3725502129670507,PAN-PRI-PRD,2,2.684201928206769,170689.35889093575
15,1,1,19,0.8402214392558371,MORENA-PT-Partido Verde,2,1.1901624420410823,75682.85458455789
30,2,2,46,1.6066632898079851,PAN-PRI-PRD,2,0.6224079471682654,39579.143563818674
15,1,2,41,1.198200797319328,MORENA-PT-Partido Verde,2,0.8345846557916233,53071.536213541876
9,1,1,23,1.6122644507266037,MORENA-PT-Partido Verde,2,0.6202456424250545,39441.64183324207
10,2,2,67,1.3580812679329148,PAN-PRI-PRD,2,0.73633296004595,46823.67580462692
26,3,2,65,1.9829470753643388,Movimiento Ciudadano,2,0.5042998940434474,32068.610300324646
9,3,2,43,0.6244347805271155,Movimiento Ciudadano,2,1.6014482715966778,101836.66731751837
9,1,1,18,0.8402214392558371,MORENA-PT-Partido Verde,2,1.1901624420410823,75682.85458455789
6,1,2,19,0.7003449965462845,MORENA-PT-Partido Verde,2,1.4278677008209508,90798.61685257989
30,1,2,42,0.6244347805271155,MORENA-PT-Partido Verde,2,1.6014482715966778,101836.66731751837
9,1,2,60,0.654773694532727,MORENA-PT-Partido Verde,2,1.5272452273966814,97118.06924590656
15,1,1,30,0.8455605029158749,MORENA-PT-Partido Verde,2,1.1826474824114275,75204.97561882225
7,1,1,33,2.3690409718660086,MORENA-PT-Partido Verde,2,0.4221117371441389,26842.236061430216
21,1,1,39,0.7012470404344406,MORENA-PT-Partido Verde,2,1.4260309738782986,90681.81873057404
26,3,2,36,1.7495041149930257,Movimiento Ciudadano,2,0.5715905389590846,36347.64643367584
24,3,2,45,0.5734518885405548,Movimiento Ciudadano,2,1.7438254542068343,110890.48318921059
14,2,2,24,0.45497100005745206,PAN-PRI-PRD,2,2.1979422861538946,139767.93465517033
15,2,1,27,1.622509348246559,PAN-PRI-PRD,2,0.6163292686607305,39192.59822739966
17,2,1,21,2.354082301825943,PAN-PRI-PRD,2,0.4247939841459028,27012.80110585073
16,1,1,60,1.2012779013841899,MORENA-PT-Partido Verde,2,0.8324468458528501,52935.59211632425
16,1,2,44,0.6244347805271155,MORENA-PT-Partido Verde,2,1.6014482715966778,101836.66731751837
14,3,2,65,0.7077554783613371,Movimiento Ciudadano,2,1.4129173571574398,89847.91916165443
15,3,2,62,0.654773694532727,Movimiento Ciudadano,2,1.5272452273966814,97118.06924590656
4,1,1,21,0.7016402178123943,MORENA-PT-Partido Verde,2,1.4252318704276181,90631.00345686052
16,1,1,39,1.0264407229216197,MORENA-PT-Partido Verde,2,0.9742403800519918,61952.29357719403
30,1,1,47,0.5148430010080732,MORENA-PT-Partido Verde,2,1.942339699756973,123514.07493452611
32,1,2,35,0.4056568090985166,MORENA-PT-Partido Verde,2,2.465137962856536,156759.0031271584
19,1,2,28,0.49211205244926565,MORENA-PT-Partido Verde,2,2.0320575263762617,129219.26355905154
20,1,1,45,0.5148430010080732,MORENA-PT-Partido Verde,2,1.942339699756973,123514.07493452611
2,1,2,65,1.9829470753643388,MORENA-PT-Partido Verde,2,0.5042998940434474,32068.610300324646
7,1,2,41,1.198200797319328,MORENA-PT-Partido Verde,2,0.8345846557916233,53071.536213541876
12,1,2,45,0.4788700801741992,MORENA-PT-Partido Verde,2,2.0882490708883474,132792.50393529516
15,1,2,18,0.7003449965462845,MORENA-PT-Partido Verde,2,1.4278677008209508,90798.61685257989
2,1,1,24,0.7016402178123943,MORENA-PT-Partido Verde,2,1.4252318704276181,90631.00345686052
8,1,1,27,0.7060986874661334,MORENA-PT-Partido Verde,2,1.4162326283150937,90058.7384381414
21,1,2,19,0.8560429966237764,MORENA-PT-Partido Verde,2,1.1681656224558676,74284.06897413691
15,1,2,19,0.8560429966237764,MORENA-PT-Partido Verde,2,1.1681656224558676,74284.06897413691
21,1,2,22,0.8560429966237764,MORENA-PT-Partido Verde,2,1.1681656224558676,74284.06897413691
17,1,2,27,2.1223656092718657,MORENA-PT-Partido Verde,2,0.47117235392024504,29962.018197158704
28,1,1,66,0.5453152567825396,MORENA-PT-Partido Verde,2,1.8338016176187406,116612.09954260637
15,1,2,23,3.0985829835057186,MORENA-PT-Partido Verde,2,0.32272816488155043,20522.39922071789
25,1,2,53,0.4788700801741992,MORENA-PT-Partido Verde,2,2.0882490708883474,132792.50393529516
2,1,1,36,1.6113609878218107,MORENA-PT-Partido Verde,2,0.6205934036865134,39463.75609601111
30,1,1,57,2.769823335460022,MORENA-PT-Partido Verde,2,0.36103385627441703,22958.271811752988
7,1,2,18,0.7003449965462845,MORENA-PT-Partido Verde,2,1.4278677008209508,90798.61685257989
7,1,2,18,0.8560429966237764,MORENA-PT-Partido Verde,2,1.1681656224558676,74284.06897413691
2,1,2,18,0.7003449965462845,MORENA-PT-Partido Verde,2,1.4278677008209508,90798.61685257989
19,1,1,19,1.0270162309078112,MORENA-PT-Partido Verde,2,0.9736944460128631,61917.577436744104
10,1,2,19,0.8560429966237764,MORENA-PT-Partido Verde,2,1.1681656224558676,74284.06897413691
12,3,2,98,0.7575168826792147,Movimiento Ciudadano,2,1.3201025915926279,83945.79508395727
24,3,2,35,0.7632567139832708,Movimiento Ciudadano,2,1.3101751765552345,83314.50721758243
24,3,1,22,1.0270162309078112,Movimiento Ciudadano,2,0.9736944460128631,61917.577436744104
19,3,2,60,0.654773694532727,Movimiento Ciudadano,2,1.5272452273966814,97118.06924590656
30,3,1,35,2.3527631472458292,Movimiento Ciudadano,2,0.425032158961947,27027.946727432827
2,3,1,28,3.74106961394778,Movimiento Ciudadano,2,0.26730323228194236,16997.9079696738
8,3,2,45,0.3725363649355181,Movimiento Ciudadano,2,2.6843017061517975,170695.70380608144
19,3,1,40,1.6113609878218107,Movimiento Ciudadano,2,0.6205934036865134,39463.75609601111
20,3,2,25,2.1223656092718657,Movimiento Ciudadano,2,0.47117235392024504,29962.018197158704
15,2,1,72,0.3725502129670507,PAN-PRI-PRD,2,2.684201928206769,170689.35889093575
14,2,2,42,0.7632567139832708,PAN-PRI-PRD,2,1.3101751765552345,83314.50721758243
14,2,1,40,0.5455342360713059,PAN-PRI-PRD,2,1.83306552344277,116565.29105116635
17,2,1,25,3.74106961394778,PAN-PRI-PRD,2,0.26730323228194236,16997.9079696738
16,2,2,45,0.7009395019692667,PAN-PRI-PRD,2,1.4266566475288276,90721.60554138043
31,2,2,22,0.8560429966237764,PAN-PRI-PRD,2,1.1681656224558676,74284.06897413691
2,2,1,55,1.7539970232232502,PAN-PRI-PRD,2,0.5701263951761674,36254.541007811975
30,2,2,18,0.45497100005745206,PAN-PRI-PRD,2,2.1979422861538946,139767.93465517033
15,2,1,26,0.549308568659551,PAN-PRI-PRD,2,1.820470418730674,115764.36384599587
11,2,2,19,1.3438616160233574,PAN-PRI-PRD,2,0.7441242372552586,47319.125903899774
11,2,2,27,0.9259251161066312,PAN-PRI-PRD,2,1.0800009445740515,68677.64563231081
11,2,2,43,1.7495041149930257,PAN-PRI-PRD,2,0.5715905389590846,36347.64643367584
32,2,1,28,0.7060986874661334,PAN-PRI-PRD,2,1.4162326283150937,90058.7384381414
14,2,2,34,2.1223656092718657,PAN-PRI-PRD,2,0.47117235392024504,29962.018197158704
24,2,2,18,0.7003449965462845,PAN-PRI-PRD,2,1.4278677008209508,90798.61685257989
24,2,1,23,0.5458401079084114,PAN-PRI-PRD,2,1.832038330477162,116499.97148376924
