estado,voto,genero,edad,ponderado,partido,encuesta,homo_pon
21.0,2.0,2.0,70.0,15658.757628619225,MORENA-PT-Partido Verde,3,16790.466613331242
21.0,2.0,2.0,74.0,13653.748387020474,MORENA-PT-Partido Verde,3,14640.548878545218
20.0,2.0,2.0,56.0,31317.51525723845,MORENA-PT-Partido Verde,3,33580.933226662484
20.0,2.0,2.0,54.0,30684.415647925925,MORENA-PT-Partido Verde,3,32902.077463951995
14.0,2.0,2.0,63.0,50651.601783784565,MORENA-PT-Partido Verde,3,54312.35662706769
14.0,9.0,2.0,65.0,35687.49709491501,NS,3,38266.747764864915
19.0,2.0,2.0,80.0,26755.46174198479,MORENA-PT-Partido Verde,3,28689.16537043752
24.0,9.0,2.0,73.0,51211.919379322026,NS,3,54913.17018481373
32.0,2.0,2.0,64.0,30684.415647925925,MORENA-PT-Partido Verde,3,32902.077463951995
20.0,2.0,2.0,62.0,31317.51525723845,MORENA-PT-Partido Verde,3,33580.933226662484
20.0,2.0,2.0,64.0,30684.415647925925,MORENA-PT-Partido Verde,3,32902.077463951995
20.0,2.0,2.0,80.0,31317.51525723845,MORENA-PT-Partido Verde,3,33580.933226662484
20.0,2.0,2.0,74.0,43119.53218242575,MORENA-PT-Partido Verde,3,46235.920030350644
20.0,2.0,2.0,50.0,20391.14155438957,MORENA-PT-Partido Verde,3,21864.875208933157
30.0,2.0,2.0,77.0,33268.57701258306,MORENA-PT-Partido Verde,3,35673.004516136156
30.0,9.0,2.0,78.0,59097.179699752414,NS,3,63368.32373452013
8.0,2.0,2.0,56.0,51145.5457338768,MORENA-PT-Partido Verde,3,54841.99950165453
21.0,2.0,2.0,62.0,20587.180135364153,MORENA-PT-Partido Verde,3,22075.082131273062
21.0,3.0,2.0,60.0,51243.38703905424,Movimiento Ciudadano,3,54946.91211394147
11.0,9.0,2.0,74.0,34976.24372801497,NS,3,37504.089820103836
11.0,9.0,2.0,58.0,54390.51556409073,NS,3,58321.49378132163
11.0,2.0,2.0,70.0,42261.86517577238,MORENA-PT-Partido Verde,3,45316.266659239685
14.0,9.0,2.0,74.0,31521.928879889274,NS,3,33800.12048198827
14.0,3.0,2.0,58.0,33389.565230189546,Movimiento Ciudadano,3,35802.73694296773
14.0,9.0,2.0,64.0,91973.55707650853,NS,3,98620.783080516
19.0,2.0,2.0,83.0,24884.422713695945,MORENA-PT-Partido Verde,3,26682.900308942102
20.0,1.0,2.0,66.0,64264.80876449984,PAN-PRI-PRD,3,68909.43404094313
20.0,9.0,2.0,51.0,15514.995465322048,NS,3,16636.314294204098
20.0,3.0,2.0,50.0,38764.87298042387,Movimiento Ciudadano,3,41566.53554418847
8.0,3.0,2.0,74.0,60272.03272405931,Movimiento Ciudadano,3,64628.087181151604
8.0,1.0,2.0,79.0,18194.60715148945,PAN-PRI-PRD,3,19509.59017089658
15.0,2.0,2.0,50.0,26755.46174198479,MORENA-PT-Partido Verde,3,28689.16537043752
9.0,2.0,2.0,64.0,23610.3416335724,MORENA-PT-Partido Verde,3,25316.737274437186
9.0,2.0,2.0,63.0,183697.22551033314,MORENA-PT-Partido Verde,3,196973.61725911108
9.0,2.0,2.0,65.0,26755.46174198479,MORENA-PT-Partido Verde,3,28689.16537043752
16.0,8.0,2.0,52.0,142607.83898145493,Ninguno,3,152914.56806516633
25.0,2.0,2.0,50.0,52915.254173630456,MORENA-PT-Partido Verde,3,56739.610485728146
21.0,3.0,2.0,52.0,48876.06936802467,Movimiento Ciudadano,3,52408.500749432984
21.0,1.0,2.0,53.0,34525.20417682146,PAN-PRI-PRD,3,37020.452183886446
12.0,2.0,2.0,53.0,32596.03569070469,MORENA-PT-Partido Verde,3,34951.85646091333
20.0,2.0,2.0,68.0,216551.42231928083,MORENA-PT-Partido Verde,3,232202.29297602957
20.0,2.0,2.0,53.0,35292.01738622786,MORENA-PT-Partido Verde,3,37842.68546040564
21.0,2.0,2.0,65.0,29337.187320694364,MORENA-PT-Partido Verde,3,31457.48059455717
8.0,2.0,2.0,50.0,52915.254173630456,MORENA-PT-Partido Verde,3,56739.610485728146
8.0,2.0,2.0,70.0,24070.643415426755,MORENA-PT-Partido Verde,3,25810.306552638216
14.0,2.0,2.0,68.0,76603.39961285084,MORENA-PT-Partido Verde,3,82139.77469811952
25.0,2.0,2.0,80.0,32848.2210054225,MORENA-PT-Partido Verde,3,35222.26802277331
25.0,2.0,2.0,62.0,30684.415647925925,MORENA-PT-Partido Verde,3,32902.077463951995
25.0,2.0,2.0,68.0,77739.12805693546,MORENA-PT-Partido Verde,3,83357.58590476088
14.0,9.0,2.0,61.0,21125.538092725616,NS,3,22652.34895687217
9.0,2.0,2.0,67.0,30684.415647925925,MORENA-PT-Partido Verde,3,32902.077463951995
9.0,1.0,2.0,75.0,19852.447666407923,PAN-PRI-PRD,3,21287.248173923035
11.0,1.0,2.0,60.0,151911.35765492657,PAN-PRI-PRD,3,162890.4820794382
11.0,9.0,2.0,81.0,33113.77984499799,NS,3,35507.01965732303
11.0,2.0,2.0,72.0,27307.49677404095,MORENA-PT-Partido Verde,3,29281.097757090436
11.0,2.0,2.0,67.0,22381.42868840294,MORENA-PT-Partido Verde,3,23999.00682187268
25.0,2.0,2.0,66.0,67363.5731550496,MORENA-PT-Partido Verde,3,72232.15614164235
25.0,2.0,2.0,78.0,26755.46174198479,MORENA-PT-Partido Verde,3,28689.16537043752
9.0,2.0,2.0,73.0,26755.46174198479,MORENA-PT-Partido Verde,3,28689.16537043752
9.0,8.0,2.0,53.0,101560.76365859671,Ninguno,3,108900.88804474719
9.0,2.0,2.0,75.0,26755.46174198479,MORENA-PT-Partido Verde,3,28689.16537043752
9.0,2.0,2.0,71.0,23584.0430316787,MORENA-PT-Partido Verde,3,25288.53798765173
9.0,1.0,2.0,50.0,102391.28126401409,PAN-PRI-PRD,3,109791.42983971421
15.0,2.0,2.0,62.0,57406.69965637278,MORENA-PT-Partido Verde,3,61555.667238899325
30.0,9.0,2.0,50.0,16035.428250626925,NS,3,17194.36043767168
30.0,8.0,2.0,70.0,123908.37863192365,Ninguno,3,132863.6373251519
30.0,2.0,2.0,52.0,296550.31987185037,MORENA-PT-Partido Verde,3,317982.96921593434
15.0,2.0,2.0,78.0,26633.406710684267,MORENA-PT-Partido Verde,3,28558.289027840903
9.0,1.0,2.0,81.0,150425.60128273067,PAN-PRI-PRD,3,161297.3452958849
30.0,2.0,2.0,56.0,27307.49677404095,MORENA-PT-Partido Verde,3,29281.097757090436
30.0,2.0,2.0,62.0,31198.812904348284,MORENA-PT-Partido Verde,3,33453.65187137262
15.0,1.0,2.0,53.0,41815.602620949576,PAN-PRI-PRD,3,44837.7512683483
15.0,2.0,2.0,58.0,45372.67737248677,MORENA-PT-Partido Verde,3,48651.90729996415
15.0,2.0,2.0,56.0,40670.666366347155,MORENA-PT-Partido Verde,3,43610.06677298584
7.0,2.0,2.0,55.0,27712.514129954776,MORENA-PT-Partido Verde,3,29715.38702534386
1.0,9.0,2.0,56.0,23776.855610623174,NS,3,25495.28575437624
14.0,2.0,2.0,54.0,10679.147389100754,MORENA-PT-Partido Verde,3,11450.9638598545
17.0,2.0,2.0,58.0,9595.875957741137,MORENA-PT-Partido Verde,3,10289.400903660828
6.0,1.0,2.0,60.0,10377.871867239715,PAN-PRI-PRD,3,11127.9141830413
19.0,3.0,2.0,56.0,17486.617284279997,Movimiento Ciudadano,3,18750.4315894884
19.0,3.0,2.0,59.0,33770.97037578125,Movimiento Ciudadano,3,36211.70747020202
12.0,2.0,2.0,64.0,17071.033934659197,MORENA-PT-Partido Verde,3,18304.81268903929
1.0,1.0,2.0,72.0,52171.3572317252,PAN-PRI-PRD,3,55941.949709371846
1.0,9.0,2.0,64.0,47295.246554995036,NS,3,50713.426766344135
1.0,2.0,2.0,74.0,30346.497291483465,MORENA-PT-Partido Verde,3,32539.736656561952
32.0,2.0,2.0,62.0,14215.588277156743,MORENA-PT-Partido Verde,3,15242.994752037072
6.0,2.0,2.0,55.0,16069.889779274803,MORENA-PT-Partido Verde,3,17231.3126122905
30.0,2.0,2.0,59.0,13365.200938276352,MORENA-PT-Partido Verde,3,14331.147173799163
27.0,8.0,2.0,51.0,50377.11442807777,Ninguno,3,54018.03118369068
12.0,2.0,2.0,60.0,32882.365799446714,MORENA-PT-Partido Verde,3,35258.8805713343
12.0,2.0,2.0,50.0,8200.726781293568,MORENA-PT-Partido Verde,3,8793.419790513915
19.0,1.0,2.0,58.0,78780.14886550453,PAN-PRI-PRD,3,84473.84464920404
19.0,2.0,2.0,53.0,23119.40804153508,MORENA-PT-Partido Verde,3,24790.322326204016
20.0,2.0,2.0,59.0,72502.03460108992,MORENA-PT-Partido Verde,3,77741.99079135573
20.0,2.0,2.0,62.0,29438.986553430466,MORENA-PT-Partido Verde,3,31566.637186609805
20.0,2.0,2.0,58.0,22133.174150479234,MORENA-PT-Partido Verde,3,23732.810126740387
28.0,2.0,2.0,62.0,28679.455153908435,MORENA-PT-Partido Verde,3,30752.211999892366
28.0,1.0,2.0,53.0,7815.185038910752,PAN-PRI-PRD,3,8380.013701279042
5.0,1.0,2.0,60.0,67057.75784863574,PAN-PRI-PRD,3,71904.23857538518
14.0,1.0,2.0,50.0,71235.41452615244,PAN-PRI-PRD,3,76383.82799297743
14.0,2.0,2.0,55.0,14465.794260413239,MORENA-PT-Partido Verde,3,15511.28392975866
23.0,2.0,2.0,51.0,8778.604823535023,MORENA-PT-Partido Verde,3,9413.062945159763
15.0,2.0,2.0,63.0,110448.89472228526,MORENA-PT-Partido Verde,3,118431.39304515789
17.0,2.0,2.0,53.0,12871.54327706725,MORENA-PT-Partido Verde,3,13801.81127911762
27.0,2.0,2.0,51.0,14301.346596978528,MORENA-PT-Partido Verde,3,15334.951102593986
5.0,2.0,2.0,55.0,14885.191250685308,MORENA-PT-Partido Verde,3,15960.992094985288
2.0,2.0,2.0,51.0,15192.311610202021,MORENA-PT-Partido Verde,3,16290.30903474779
28.0,1.0,2.0,58.0,37092.505876770396,PAN-PRI-PRD,3,39773.30106894465
16.0,8.0,2.0,53.0,153941.09000691684,Ninguno,3,165066.9097436485
8.0,2.0,2.0,66.0,14301.346596978528,MORENA-PT-Partido Verde,3,15334.951102593986
16.0,8.0,2.0,55.0,23896.567327648776,Ninguno,3,25623.64942380742
16.0,9.0,2.0,51.0,51168.76697146814,NS,3,54866.89901308096
16.0,2.0,2.0,55.0,223128.55026384722,MORENA-PT-Partido Verde,3,239254.77119837672
21.0,2.0,2.0,57.0,15192.311610202021,MORENA-PT-Partido Verde,3,16290.30903474779
21.0,2.0,2.0,55.0,14885.191250685308,MORENA-PT-Partido Verde,3,15960.992094985288
26.0,1.0,2.0,53.0,19527.58987497048,PAN-PRI-PRD,3,20938.91186075079
8.0,3.0,2.0,66.0,16531.671494956256,Movimiento Ciudadano,3,17726.468783915847
8.0,9.0,2.0,72.0,18317.584667454597,NS,3,19641.455669103754
20.0,2.0,2.0,57.0,16008.98029422092,MORENA-PT-Partido Verde,3,17166.00100204096
26.0,2.0,2.0,50.0,23997.172284683955,MORENA-PT-Partido Verde,3,25731.525425997235
14.0,2.0,2.0,76.0,41402.91096217795,MORENA-PT-Partido Verde,3,44395.233050584924
14.0,2.0,2.0,63.0,14301.346596978528,MORENA-PT-Partido Verde,3,15334.951102593986
19.0,1.0,2.0,65.0,75978.11911523914,PAN-PRI-PRD,3,81469.30315956476
12.0,2.0,2.0,62.0,14301.346596978528,MORENA-PT-Partido Verde,3,15334.951102593986
12.0,2.0,2.0,68.0,14301.346596978528,MORENA-PT-Partido Verde,3,15334.951102593986
12.0,9.0,2.0,54.0,10010.611050474128,NS,3,10734.11024095735
16.0,1.0,2.0,65.0,20487.999285077287,PAN-PRI-PRD,3,21968.733160625492
21.0,1.0,2.0,57.0,80405.58902511546,PAN-PRI-PRD,3,86216.760618606
32.0,2.0,2.0,65.0,17423.253935802473,MORENA-PT-Partido Verde,3,18682.48876718069
5.0,2.0,2.0,52.0,17423.253935802473,MORENA-PT-Partido Verde,3,18682.48876718069
8.0,1.0,2.0,60.0,32985.674252202334,PAN-PRI-PRD,3,35369.655459611386
14.0,9.0,2.0,64.0,92633.21555415471,NS,3,99328.1172067481
19.0,2.0,2.0,50.0,148037.3017357219,MORENA-PT-Partido Verde,3,158736.43562745798
28.0,9.0,2.0,73.0,19347.95258462138,NS,3,20746.291603278823
28.0,2.0,2.0,59.0,11440.758560271252,MORENA-PT-Partido Verde,3,12267.619130034194
28.0,1.0,2.0,72.0,53547.779665783375,PAN-PRI-PRD,3,57417.850637977754
14.0,1.0,2.0,59.0,13247.157854646168,PAN-PRI-PRD,3,14204.572735287848
14.0,8.0,2.0,58.0,254920.77057459988,Ninguno,3,273344.7179458592
14.0,9.0,2.0,73.0,28278.752496528756,NS,3,30322.549267370727
14.0,8.0,2.0,52.0,79920.55036426176,Ninguno,3,85696.66664727111
14.0,1.0,2.0,73.0,21227.26870350683,PAN-PRI-PRD,3,22761.43196743962
14.0,9.0,2.0,65.0,55591.44025377573,NS,3,59609.21317678807
19.0,1.0,2.0,69.0,48227.29049296439,PAN-PRI-PRD,3,51712.83252980203
19.0,2.0,2.0,73.0,24466.500550993595,MORENA-PT-Partido Verde,3,26234.773561836704
7.0,1.0,2.0,61.0,40226.88830694916,PAN-PRI-PRD,3,43134.21544002744
7.0,3.0,2.0,56.0,51228.098969424136,Movimiento Ciudadano,3,54930.519126145475
20.0,2.0,2.0,58.0,38956.162735291255,MORENA-PT-Partido Verde,3,41771.650427421795
8.0,1.0,2.0,50.0,25904.26978670174,PAN-PRI-PRD,3,27776.45502357098
28.0,9.0,2.0,52.0,35444.1831150371,NS,3,38005.848697864225
19.0,2.0,2.0,66.0,15023.194854405105,MORENA-PT-Partido Verde,3,16108.96966483678
8.0,2.0,2.0,52.0,14885.191250685308,MORENA-PT-Partido Verde,3,15960.992094985288
15.0,2.0,2.0,63.0,128288.33633719069,MORENA-PT-Partido Verde,3,137560.14871911323
25.0,3.0,2.0,52.0,161741.45834930535,Movimiento Ciudadano,3,173431.03589789625
12.0,9.0,2.0,78.0,78964.05053645441,NS,3,84671.03748783488
12.0,2.0,2.0,62.0,14012.23755148688,MORENA-PT-Partido Verde,3,15024.94721268975
12.0,1.0,2.0,61.0,18452.318645294756,PAN-PRI-PRD,3,19785.927306653837
12.0,2.0,2.0,73.0,74522.22490009038,MORENA-PT-Partido Verde,3,79908.18676759
12.0,1.0,2.0,50.0,77666.04719775214,PAN-PRI-PRD,3,83279.22325586539
21.0,1.0,2.0,57.0,17863.43784117813,PAN-PRI-PRD,3,19154.486184998023
21.0,2.0,2.0,58.0,10781.81574116892,MORENA-PT-Partido Verde,3,11561.052385300201
16.0,2.0,2.0,59.0,17423.253935802473,MORENA-PT-Partido Verde,3,18682.48876718069
8.0,2.0,2.0,60.0,15192.311610202021,MORENA-PT-Partido Verde,3,16290.30903474779
14.0,2.0,2.0,50.0,35677.04160654493,MORENA-PT-Partido Verde,3,38255.53662458371
9.0,2.0,2.0,50.0,17427.259946186852,MORENA-PT-Partido Verde,3,18686.784304873196
9.0,2.0,2.0,50.0,14301.346596978528,MORENA-PT-Partido Verde,3,15334.951102593986
9.0,2.0,2.0,67.0,16069.889779274803,MORENA-PT-Partido Verde,3,17231.3126122905
11.0,2.0,2.0,56.0,57228.23240352189,MORENA-PT-Partido Verde,3,61364.30158131426
9.0,2.0,2.0,54.0,17423.253935802473,MORENA-PT-Partido Verde,3,18682.48876718069
9.0,2.0,2.0,63.0,14012.23755148688,MORENA-PT-Partido Verde,3,15024.94721268975
9.0,9.0,2.0,60.0,82343.17807478411,NS,3,88294.3854864536
9.0,8.0,2.0,53.0,44238.575766625545,Ninguno,3,47435.840508398556
9.0,2.0,2.0,69.0,14012.23755148688,MORENA-PT-Partido Verde,3,15024.94721268975
9.0,2.0,2.0,62.0,14885.191250685308,MORENA-PT-Partido Verde,3,15960.992094985288
15.0,9.0,2.0,58.0,22986.202544020874,NS,3,24647.48963718936
30.0,2.0,2.0,57.0,10732.63046189939,MORENA-PT-Partido Verde,3,11508.31232705107
15.0,2.0,2.0,51.0,14012.23755148688,MORENA-PT-Partido Verde,3,15024.94721268975
30.0,2.0,2.0,54.0,22730.209448163365,MORENA-PT-Partido Verde,3,24372.995093549256
15.0,1.0,2.0,50.0,21629.433685929882,PAN-PRI-PRD,3,23192.66271195818
15.0,9.0,2.0,50.0,30137.141702169676,NS,3,32315.250262682093
15.0,2.0,2.0,60.0,38598.66202244105,MORENA-PT-Partido Verde,3,41388.31198348403
15.0,2.0,2.0,61.0,13727.914217663469,MORENA-PT-Partido Verde,3,14720.074913291755
15.0,2.0,2.0,51.0,8617.744212856285,MORENA-PT-Partido Verde,3,9240.576418638337
6.0,2.0,2.0,62.0,164430.33265866587,MORENA-PT-Partido Verde,3,176314.2438374742
6.0,1.0,2.0,59.0,69971.55606235366,PAN-PRI-PRD,3,75028.62639629362
29.0,1.0,2.0,58.0,102058.70816446011,PAN-PRI-PRD,3,109434.82060819081
15.0,1.0,2.0,53.0,106800.15131566032,PAN-PRI-PRD,3,114518.94316870172
19.0,2.0,2.0,69.0,30559.120305135373,MORENA-PT-Partido Verde,3,32767.72662208919
15.0,1.0,2.0,53.0,43603.98861284216,PAN-PRI-PRD,3,46755.389691574186
15.0,1.0,2.0,62.0,105822.57518144586,PAN-PRI-PRD,3,113470.71445012715
14.0,2.0,2.0,55.0,20407.29245504786,MORENA-PT-Partido Verde,3,21882.19338734232
17.0,9.0,2.0,56.0,56154.01233278785,NS,3,60212.44415681048
14.0,2.0,2.0,64.0,18141.602287035133,MORENA-PT-Partido Verde,3,19452.75447370578
5.0,2.0,2.0,58.0,19994.74858704636,MORENA-PT-Partido Verde,3,21439.833641665322
2.0,1.0,2.0,57.0,22855.651128296577,PAN-PRI-PRD,3,24507.50284902708
30.0,9.0,2.0,59.0,155700.52398760727,NS,3,166953.5037003204
14.0,2.0,2.0,53.0,20647.388459834023,MORENA-PT-Partido Verde,3,22139.641905798744
19.0,1.0,2.0,57.0,240147.74841717124,PAN-PRI-PRD,3,257504.00176675702
16.0,2.0,2.0,61.0,19994.74858704636,MORENA-PT-Partido Verde,3,21439.833641665322
16.0,1.0,2.0,56.0,70176.05469279793,PAN-PRI-PRD,3,75247.90480320062
16.0,9.0,2.0,61.0,15921.855657639842,NS,3,17072.579586599957
32.0,3.0,2.0,58.0,58477.708156611436,Movimiento Ciudadano,3,62704.08098233606
2.0,2.0,2.0,60.0,18822.14089597615,MORENA-PT-Partido Verde,3,20182.477805754992
14.0,1.0,2.0,58.0,78394.41858647364,PAN-PRI-PRD,3,84060.23639716864
20.0,2.0,2.0,55.0,18822.14089597615,MORENA-PT-Partido Verde,3,20182.477805754992
30.0,9.0,2.0,57.0,42997.50298642822,NS,3,46105.071390257806
7.0,2.0,2.0,65.0,15367.964522940905,MORENA-PT-Partido Verde,3,16478.65695077187
14.0,1.0,2.0,57.0,45638.693995218164,PAN-PRI-PRD,3,48937.1498031369
19.0,2.0,2.0,68.0,102037.47848845988,MORENA-PT-Partido Verde,3,109412.05659494354
9.0,2.0,2.0,59.0,19210.49080572822,MORENA-PT-Partido Verde,3,20598.895017684037
21.0,2.0,2.0,60.0,28107.109883843797,MORENA-PT-Partido Verde,3,30138.50148873697
21.0,2.0,2.0,65.0,16683.7821381263,MORENA-PT-Partido Verde,3,17889.572954518182
9.0,2.0,2.0,87.0,23404.038023266756,MORENA-PT-Partido Verde,3,25095.523435944946
9.0,9.0,2.0,50.0,43004.16469910126,NS,3,46112.21456642013
9.0,1.0,2.0,50.0,202009.50423790186,PAN-PRI-PRD,3,216609.38351091757
9.0,2.0,2.0,72.0,14344.919294150912,MORENA-PT-Partido Verde,3,15381.672939311642
30.0,2.0,2.0,52.0,18822.14089597615,MORENA-PT-Partido Verde,3,20182.477805754992
15.0,1.0,2.0,50.0,65417.762630129764,PAN-PRI-PRD,3,70145.7156059754
15.0,2.0,2.0,69.0,19210.49080572822,MORENA-PT-Partido Verde,3,20598.895017684037
