estado,voto,genero,edad,ponderado,homo_pon,partido
9,7,2,57,21729.026640123844,22142.433419465557,MORENA-PT-Partido Verde
9,99,1,50,28134.292552853472,28669.563067541672,
9,7,1,18,11341.392335545133,11557.168612887934,MORENA-PT-Partido Verde
9,7,1,44,19944.82767764934,20324.289082492804,MORENA-PT-Partido Verde
9,5,1,44,23967.40440242598,24423.39755974905,MORENA-PT-Partido Verde
9,7,2,52,29431.98881005593,29991.948715536408,MORENA-PT-Partido Verde
14,7,2,28,45452.132010641864,46316.88402277464,MORENA-PT-Partido Verde
14,4,2,40,32325.46169306987,32940.47152441636,MORENA-PT-Partido Verde
14,99,2,51,36253.69943196428,36943.44616427836,
14,95,1,26,39234.96301539283,39981.429940323265,Ninguno
14,7,2,24,23658.54551177756,24108.6624574613,MORENA-PT-Partido Verde
14,7,1,59,176231.3200060972,179584.21857948878,MORENA-PT-Partido Verde
14,2,2,61,27397.5719995084,27918.82599719943,PAN-PRI-PRD
14,7,1,42,31831.180322087966,32436.786176300528,MORENA-PT-Partido Verde
14,7,1,24,37326.90599134009,38037.07107347848,MORENA-PT-Partido Verde
14,7,1,45,29670.968326584934,30235.47494986797,MORENA-PT-Partido Verde
21,1,1,54,65937.0327496057,67191.52135601334,PAN-PRI-PRD
21,1,2,50,86112.86281070042,87751.2077703743,PAN-PRI-PRD
21,99,1,60,81804.35042622579,83360.72354895918,
21,1,2,34,89954.34179760274,91665.77302488475,PAN-PRI-PRD
21,99,2,71,193492.40596388493,197173.706267917,
21,95,2,41,26244.442745806362,26743.757820100916,Ninguno
21,7,1,26,30778.974957049635,31364.562020804122,MORENA-PT-Partido Verde
21,7,2,24,63819.467807314555,65033.668566625405,MORENA-PT-Partido Verde
21,6,1,42,32862.88168195498,33488.11622655892,Movimiento Ciudadano
21,7,1,24,46684.531270629166,47572.73036197871,MORENA-PT-Partido Verde
16,95,1,45,100558.50249913668,102471.68376317127,Ninguno
16,1,2,39,299498.1894168233,305196.30852524453,PAN-PRI-PRD
16,7,2,59,86714.64665881063,88364.44088984982,MORENA-PT-Partido Verde
16,7,2,32,91903.05054983021,93651.55704157187,MORENA-PT-Partido Verde
16,5,1,26,119411.1772300032,121683.04108353183,MORENA-PT-Partido Verde
16,7,2,24,74559.37684673618,75977.9103301927,MORENA-PT-Partido Verde
16,7,1,63,121961.45172441205,124281.83596417942,MORENA-PT-Partido Verde
16,2,2,45,110863.13386502714,112972.36645413168,PAN-PRI-PRD
16,7,1,41,99585.50092789026,101480.17029755768,MORENA-PT-Partido Verde
16,2,1,19,75439.64262789692,76874.92365589748,PAN-PRI-PRD
14,7,1,80,25923.835034195166,26417.050369017517,MORENA-PT-Partido Verde
14,1,2,41,58225.312422520015,59333.08127399314,PAN-PRI-PRD
14,7,2,58,67614.50250987185,68900.90590853042,MORENA-PT-Partido Verde
14,4,2,52,36420.9140826827,37113.84216643773,MORENA-PT-Partido Verde
14,7,2,19,59009.97412573534,60132.67160116257,MORENA-PT-Partido Verde
14,7,1,54,26129.166676950215,26626.288560120734,MORENA-PT-Partido Verde
14,7,1,28,31428.107504380343,32026.04467475499,MORENA-PT-Partido Verde
14,7,1,44,31831.180322087966,32436.786176300528,MORENA-PT-Partido Verde
14,7,1,24,37326.90599134009,38037.07107347848,MORENA-PT-Partido Verde
14,7,2,32,23031.13114140104,23469.31118082268,MORENA-PT-Partido Verde
14,95,2,44,20879.4220131225,21276.664593377915,Ninguno
14,99,1,71,21000.349089768544,21399.892374704355,
14,6,1,42,26276.804348972586,26776.73512071005,Movimiento Ciudadano
14,7,2,42,16724.89711281991,17043.097553398547,MORENA-PT-Partido Verde
14,7,1,54,16955.00048909898,17277.578773990605,MORENA-PT-Partido Verde
14,99,2,80,52350.42509584899,53346.42095864025,
14,7,2,30,14944.710812818603,15229.04222202734,MORENA-PT-Partido Verde
14,7,1,34,22468.690643070553,22896.169940170083,MORENA-PT-Partido Verde
14,6,2,54,23972.70918036102,24428.803264025508,Movimiento Ciudadano
14,99,1,19,20033.6171161506,20414.76778929026,
14,7,2,21,15351.834816738165,15643.91198584865,MORENA-PT-Partido Verde
25,6,2,20,89427.43534964322,91128.84188961305,Movimiento Ciudadano
25,7,2,41,76581.94369554745,78038.95763470125,MORENA-PT-Partido Verde
25,7,1,24,110906.54351560435,113016.60199737932,MORENA-PT-Partido Verde
25,5,2,46,103917.40636609317,105894.49263851836,MORENA-PT-Partido Verde
25,7,1,43,94577.51966808422,96376.90941764216,MORENA-PT-Partido Verde
25,7,1,79,77025.48234183538,78490.93484965184,MORENA-PT-Partido Verde
25,7,1,34,102882.30714563628,104839.70008148847,MORENA-PT-Partido Verde
25,95,2,64,59383.079043139776,60512.875046486144,Ninguno
25,95,1,30,128438.64414154494,130882.26055828425,Ninguno
25,7,2,33,68430.6154048768,69732.54580385117,MORENA-PT-Partido Verde
15,7,1,26,26449.58734478271,26952.805408813838,MORENA-PT-Partido Verde
15,1,2,80,98846.86923437277,100727.48572654164,PAN-PRI-PRD
15,1,2,33,55260.54752617277,56311.910081698836,PAN-PRI-PRD
15,2,1,71,51427.06346473421,52405.491860541835,PAN-PRI-PRD
15,1,1,40,59879.9416778834,61019.19076833793,PAN-PRI-PRD
15,1,2,42,53663.406617964,54684.38268218731,PAN-PRI-PRD
15,99,1,23,32735.144858715114,33357.94913943409,
15,1,2,54,62256.9243915189,63441.396896002494,PAN-PRI-PRD
15,1,1,54,42018.86855584097,42818.30082719622,PAN-PRI-PRD
15,1,2,54,62256.9243915189,63441.396896002494,PAN-PRI-PRD
14,6,2,35,99437.39170074464,101329.24321024746,Movimiento Ciudadano
14,7,2,70,71804.29759913828,73170.414172374,MORENA-PT-Partido Verde
14,6,2,19,83412.37209802095,84999.3387246171,Movimiento Ciudadano
14,7,1,33,38473.61616631977,39205.59804532293,MORENA-PT-Partido Verde
14,3,2,49,58226.28661883656,59334.074004934744,PAN-PRI-PRD
14,2,1,18,47025.03792881643,47919.71534812964,PAN-PRI-PRD
14,6,1,38,65161.50556982041,66401.23934164678,Movimiento Ciudadano
14,7,1,59,195812.57778455244,199538.02064387643,MORENA-PT-Partido Verde
14,7,1,48,32967.74258509437,33594.97216651996,MORENA-PT-Partido Verde
25,7,2,51,29819.869701278967,30387.209255772927,MORENA-PT-Partido Verde
25,1,1,22,86586.6709271594,88234.03034894865,PAN-PRI-PRD
25,7,2,61,16439.21011793761,16751.975205041374,MORENA-PT-Partido Verde
25,5,1,43,39278.22805909546,40025.51812547035,MORENA-PT-Partido Verde
25,7,1,65,26619.977147826994,27126.436972332525,MORENA-PT-Partido Verde
25,7,2,23,24293.856986962423,24756.061085705755,MORENA-PT-Partido Verde
25,7,2,30,23649.594431688078,24099.541078110255,MORENA-PT-Partido Verde
25,7,2,39,72235.90288060266,73610.2309836189,MORENA-PT-Partido Verde
25,1,1,31,80322.00978107999,81850.18055116564,PAN-PRI-PRD
25,3,1,44,58851.883872733066,59971.573593444846,PAN-PRI-PRD
9,7,2,32,30744.944422797736,31329.884036770076,MORENA-PT-Partido Verde
9,1,2,53,66487.53468038626,67752.49689124912,PAN-PRI-PRD
9,99,1,45,31116.416673555865,31708.423753059178,
9,3,1,64,91094.6313393266,92827.7572073658,PAN-PRI-PRD
9,7,2,65,119668.84782584506,121945.61400532331,MORENA-PT-Partido Verde
9,2,2,25,56385.34623631753,57458.10871094122,PAN-PRI-PRD
9,5,1,36,40518.193137537026,41289.074227019606,MORENA-PT-Partido Verde
9,7,2,24,49274.85790886236,50212.339400693556,MORENA-PT-Partido Verde
9,7,1,25,23764.372685903654,24216.503052250315,MORENA-PT-Partido Verde
9,7,1,23,36045.01453768689,36730.790924183384,MORENA-PT-Partido Verde
11,95,2,48,46919.26864835095,47811.93374846024,Ninguno
11,7,2,27,51943.44817261115,52931.701073792174,MORENA-PT-Partido Verde
11,7,2,78,51093.327536451005,52065.4064211854,MORENA-PT-Partido Verde
11,99,2,22,24245.348872598734,24706.630077571295,
11,2,1,60,67621.37422971941,68907.90836665807,PAN-PRI-PRD
11,7,1,46,28855.551122760025,29404.543981637682,MORENA-PT-Partido Verde
11,95,2,36,30963.855034475633,31552.959544208665,Ninguno
11,4,1,21,33256.81853139783,33889.547942978075,MORENA-PT-Partido Verde
11,95,1,40,51489.077177714134,52468.68541879429,Ninguno
11,95,1,25,68027.7723873999,69322.03847461317,Ninguno
15,7,1,26,26449.58734478271,26952.805408813838,MORENA-PT-Partido Verde
15,7,2,40,23755.141331106155,24207.096065809532,MORENA-PT-Partido Verde
15,1,1,67,67884.83815354355,69176.38483770877,PAN-PRI-PRD
15,2,2,60,133261.9872904851,135797.3704849033,PAN-PRI-PRD
15,7,2,25,58994.29005554951,60116.68913284552,MORENA-PT-Partido Verde
15,7,1,35,27045.99040475027,27560.555367668967,MORENA-PT-Partido Verde
15,95,2,54,34405.03938037108,35059.6143302264,Ninguno
15,7,1,24,26221.603710637817,26720.484259625337,MORENA-PT-Partido Verde
15,7,1,26,26449.58734478271,26952.805408813838,MORENA-PT-Partido Verde
15,7,2,20,19845.722110814047,20223.29797730005,MORENA-PT-Partido Verde
9,4,1,43,6795.381262367338,6924.667158537527,MORENA-PT-Partido Verde
9,7,1,23,9792.085928179336,9978.385792119438,MORENA-PT-Partido Verde
9,2,2,56,10102.057655761728,10294.254903680834,PAN-PRI-PRD
9,7,2,31,8352.254576853145,8511.160851029414,MORENA-PT-Partido Verde
9,95,1,27,8059.560931506541,8212.898546798056,Ninguno
9,7,1,53,6122.249049480418,6238.728232086783,MORENA-PT-Partido Verde
9,99,2,24,16711.30666720151,17029.248542017125,
9,2,2,35,38861.983429399865,39601.354210910744,PAN-PRI-PRD
9,7,2,53,7995.573511669751,8147.693730821475,MORENA-PT-Partido Verde
9,7,1,53,6122.249049480418,6238.728232086783,MORENA-PT-Partido Verde
14,2,1,38,78890.66594685086,80391.6046068913,PAN-PRI-PRD
14,99,2,22,29535.413738266143,30097.341360349077,
14,7,2,32,23031.13114140104,23469.31118082268,MORENA-PT-Partido Verde
14,7,1,73,25923.835034195166,26417.050369017517,MORENA-PT-Partido Verde
14,7,2,67,64623.867839224455,65853.3727551366,MORENA-PT-Partido Verde
14,1,1,50,59026.38407533491,60149.39375915165,PAN-PRI-PRD
14,6,2,21,30097.85867028773,30670.487119046204,Movimiento Ciudadano
14,7,1,24,37326.90599134009,38037.07107347848,MORENA-PT-Partido Verde
14,1,2,53,65602.12878978277,66850.24566266952,PAN-PRI-PRD
14,95,1,33,43227.54134747778,44049.96928883446,Ninguno
14,7,1,65,20648.01358975176,21040.853496449694,MORENA-PT-Partido Verde
14,7,2,57,53854.11397837504,54878.71835586659,MORENA-PT-Partido Verde
14,7,2,32,18344.010759508663,18693.015734922275,MORENA-PT-Partido Verde
14,7,2,50,23130.03769377378,23570.099485192382,MORENA-PT-Partido Verde
14,6,1,27,31845.261200805006,32451.134951542204,Movimiento Ciudadano
14,2,1,47,40443.64668934603,41213.10949131999,PAN-PRI-PRD
14,7,1,40,25353.14096087081,25835.498524530656,MORENA-PT-Partido Verde
14,99,1,23,37115.56180417889,37821.70594597817,
14,1,2,36,126573.947457435,128982.08698589052,PAN-PRI-PRD
14,7,2,21,18843.738536238132,19202.251109674744,MORENA-PT-Partido Verde
14,7,1,28,31428.107504380343,32026.04467475499,MORENA-PT-Partido Verde
14,5,1,22,44855.19080158954,45708.58567625003,MORENA-PT-Partido Verde
14,95,2,48,36334.35235545759,37025.63355435859,Ninguno
14,7,2,18,59009.97412573534,60132.67160116257,MORENA-PT-Partido Verde
14,6,1,40,40494.89712567987,41265.33499562054,Movimiento Ciudadano
14,7,2,43,25774.556868735202,26264.932103693398,MORENA-PT-Partido Verde
14,1,1,52,59026.38407533491,60149.39375915165,PAN-PRI-PRD
14,2,1,54,44716.223570720416,45566.974516764174,PAN-PRI-PRD
14,6,2,25,57823.1592824903,58923.27694750324,Movimiento Ciudadano
14,7,2,22,23658.54551177756,24108.6624574613,MORENA-PT-Partido Verde
25,7,1,33,43447.32951285389,44273.93904591692,MORENA-PT-Partido Verde
25,7,2,69,81086.86650982937,82629.58910324918,MORENA-PT-Partido Verde
25,7,2,19,74042.82743623861,75451.53328076305,MORENA-PT-Partido Verde
25,95,1,33,54239.80321808491,55271.745547204766,Ninguno
25,7,1,80,32527.95942313948,33146.82188607405,MORENA-PT-Partido Verde
25,7,2,27,57031.11070515413,58116.15920683723,MORENA-PT-Partido Verde
25,95,2,51,45489.36769988362,46354.828141649305,Ninguno
25,7,1,46,37229.678884290704,37937.99416681055,MORENA-PT-Partido Verde
25,2,1,19,53104.244462372706,54114.58215656218,PAN-PRI-PRD
25,7,2,41,32340.65248716965,32955.95133179632,MORENA-PT-Partido Verde
9,7,2,66,119668.84782584506,121945.61400532331,MORENA-PT-Partido Verde
9,7,2,29,32947.82055144269,33574.67110513242,MORENA-PT-Partido Verde
9,95,1,36,42093.43547648723,42894.28642485091,Ninguno
9,99,1,45,31116.416673555865,31708.423753059178,
9,7,2,47,21980.535176243022,22398.727044931624,MORENA-PT-Partido Verde
9,95,2,69,149395.02220702605,152237.34533558466,Ninguno
9,2,1,33,68803.31981594976,70112.34112298826,PAN-PRI-PRD
9,7,1,66,23826.287590930042,24279.595922673136,MORENA-PT-Partido Verde
9,7,1,20,36045.01453768689,36730.790924183384,MORENA-PT-Partido Verde
9,2,2,42,27777.560371592732,28306.043858744673,PAN-PRI-PRD
30,7,1,51,20843.607366645014,21240.168553394,MORENA-PT-Partido Verde
30,7,2,48,28084.110970498466,28618.42675275952,MORENA-PT-Partido Verde
30,7,2,27,23061.17493276071,23499.92657197054,MORENA-PT-Partido Verde
30,3,1,30,63330.65240619298,64535.55318147706,PAN-PRI-PRD
30,7,1,23,25404.336186995395,25887.667768217114,MORENA-PT-Partido Verde
30,7,2,19,40298.77261706926,41065.4791094937,MORENA-PT-Partido Verde
30,7,2,35,21346.55666092948,21752.686736859097,MORENA-PT-Partido Verde
30,7,1,56,46719.899349758394,47608.77133842297,MORENA-PT-Partido Verde
30,7,2,55,25864.52531608167,26356.612250633032,MORENA-PT-Partido Verde
30,99,1,35,20465.347613971113,20854.71219920189,
15,2,2,27,100960.04576552329,102880.86661283387,PAN-PRI-PRD
15,7,1,22,26221.603710637817,26720.484259625337,MORENA-PT-Partido Verde
15,7,1,45,21440.179451365217,21848.090752791406,MORENA-PT-Partido Verde
15,95,1,63,40526.793076380454,41297.83778446771,Ninguno
15,7,2,20,19845.722110814047,20223.29797730005,MORENA-PT-Partido Verde
15,2,2,46,29508.816195472515,30070.23778455697,PAN-PRI-PRD
15,95,1,25,33019.7604517012,33647.97970187995,Ninguno
15,7,2,78,43756.47199434136,44588.96313451667,MORENA-PT-Partido Verde
15,7,1,25,26449.58734478271,26952.805408813838,MORENA-PT-Partido Verde
15,7,2,23,19845.722110814047,20223.29797730005,MORENA-PT-Partido Verde
9,7,1,78,105.10117835330404,107.10078654412038,MORENA-PT-Partido Verde
9,7,1,42,87.97950091782273,89.65335970242963,MORENA-PT-Partido Verde
9,7,2,23,217.35847893418733,221.49384450886376,MORENA-PT-Partido Verde
9,7,2,22,217.35847893418733,221.49384450886376,MORENA-PT-Partido Verde
9,7,2,50,129.82873195888385,132.29879556707291,MORENA-PT-Partido Verde
9,99,2,26,181.4399489905848,184.89194461829575,
9,2,1,26,179.39780288671957,182.81094555255024,PAN-PRI-PRD
9,7,2,52,129.82873195888385,132.29879556707291,MORENA-PT-Partido Verde
9,99,1,27,130.8677325467224,133.357563717162,
9,99,1,44,109.83392697579336,111.92357833319336,
15,7,1,32,28967.264225890034,29518.38248849332,MORENA-PT-Partido Verde
15,7,2,39,32080.82529520236,32691.180783442403,MORENA-PT-Partido Verde
15,7,1,35,24587.264004318433,25055.05033424452,MORENA-PT-Partido Verde
15,7,1,47,19491.072228513836,19861.900684355827,MORENA-PT-Partido Verde
15,7,2,20,18041.5655552855,18384.81634300005,MORENA-PT-Partido Verde
15,99,2,62,88374.92499275069,90056.30693962332,
15,7,2,25,53631.172777772284,54651.53557531411,MORENA-PT-Partido Verde
15,7,1,19,10666.747479043732,10869.68826393927,MORENA-PT-Partido Verde
15,7,1,56,28972.647214539655,29523.86789148656,MORENA-PT-Partido Verde
15,7,2,51,25053.843289408793,25530.506548925485,MORENA-PT-Partido Verde
15,7,1,50,16909.511002758718,17231.223824951376,MORENA-PT-Partido Verde
15,7,2,18,9284.4568008644,9461.098739205763,MORENA-PT-Partido Verde
15,1,1,41,41561.02959356024,42351.75122481235,PAN-PRI-PRD
15,95,1,72,26038.269243988838,26533.661753099794,Ninguno
15,7,2,42,16487.793812029762,16801.483230850532,MORENA-PT-Partido Verde
15,2,2,74,51974.0771938328,52962.91282912463,PAN-PRI-PRD
15,7,2,27,40946.32302815624,41725.349526181606,MORENA-PT-Partido Verde
15,99,1,30,27609.599863575088,28134.887808937416,
15,7,2,52,19128.10604899006,19492.02887202244,MORENA-PT-Partido Verde
15,7,1,23,18199.697883322133,18545.95722625299,MORENA-PT-Partido Verde
15,5,2,34,20402.820466720397,20790.995438306974,MORENA-PT-Partido Verde
15,7,1,48,14881.042093575554,15164.162170099997,MORENA-PT-Partido Verde
30,1,1,35,42622.944992878765,43433.870153374795,PAN-PRI-PRD
30,7,1,68,31741.77341471196,32345.678252940626,MORENA-PT-Partido Verde
30,7,2,20,22473.33275702638,22900.900372917706,MORENA-PT-Partido Verde
30,95,1,34,50539.21679173494,51500.753412328115,Ninguno
30,7,1,18,11371.58003351199,11587.930648545977,MORENA-PT-Partido Verde
30,7,2,25,26542.397896713825,27047.381732953632,MORENA-PT-Partido Verde
30,7,2,45,32323.57631941349,32938.55028048083,MORENA-PT-Partido Verde
30,7,2,40,43178.071160098865,43999.557903712244,MORENA-PT-Partido Verde
30,7,2,55,29768.930869771782,30335.301284753623,MORENA-PT-Partido Verde
30,7,1,45,25733.92664567497,26223.528868112287,MORENA-PT-Partido Verde
15,2,2,27,126997.2221458818,129413.41470996683,PAN-PRI-PRD
15,2,2,18,28796.241900217155,29344.10636825233,PAN-PRI-PRD
15,2,2,35,75966.55984980812,77411.86577010127,PAN-PRI-PRD
15,95,1,49,33668.83709719105,34309.405390426444,Ninguno
15,7,2,56,29033.659409566513,29586.040877351606,MORENA-PT-Partido Verde
15,2,1,41,57061.73742138527,58147.36861332544,PAN-PRI-PRD
15,7,1,19,14759.42307462792,15040.229281886033,MORENA-PT-Partido Verde
15,7,1,53,23397.444006724152,23842.593351508272,MORENA-PT-Partido Verde
15,7,1,55,40089.029825769045,40851.74584529851,MORENA-PT-Partido Verde
15,7,2,48,21689.868073261066,22102.529839157007,MORENA-PT-Partido Verde
15,1,1,30,75454.3396855091,76889.90033317942,PAN-PRI-PRD
15,7,2,25,61840.56031534339,63017.111262427476,MORENA-PT-Partido Verde
15,7,1,47,22474.59388502657,22902.185494577327,MORENA-PT-Partido Verde
15,7,2,39,36991.47545876885,37695.25878904785,MORENA-PT-Partido Verde
15,99,2,41,31086.803848511136,31678.247527599342,
15,7,1,26,27725.688366972976,28253.18496047694,MORENA-PT-Partido Verde
15,7,2,55,24194.71617463876,24655.034064459676,MORENA-PT-Partido Verde
15,2,1,34,57161.44018668085,58248.968279010296,PAN-PRI-PRD
15,7,1,24,27486.705311748934,28009.65512012471,MORENA-PT-Partido Verde
15,7,2,18,14022.162878807057,14288.942302070698,MORENA-PT-Partido Verde
15,99,2,33,32012.015445407756,32621.061788104296,
15,95,1,55,41706.074790901854,42499.55598745273,Ninguno
15,99,1,60,40526.793076380454,41297.83778446771,
15,99,2,30,30538.632166638854,31119.646575549323,
15,7,1,26,26449.58734478271,26952.805408813838,MORENA-PT-Partido Verde
15,7,2,35,35288.90782472259,35960.29886178664,MORENA-PT-Partido Verde
15,7,2,23,19845.722110814047,20223.29797730005,MORENA-PT-Partido Verde
15,2,2,73,74882.76256781531,76307.44864391441,PAN-PRI-PRD
15,5,1,24,31510.113317112387,32109.610693541832,MORENA-PT-Partido Verde
15,1,1,41,59879.9416778834,61019.19076833793,PAN-PRI-PRD
15,7,2,45,17242.976155881293,17571.03333749963,MORENA-PT-Partido Verde
15,2,1,20,44874.4159507413,45728.17659452366,PAN-PRI-PRD
30,95,2,53,57926.87536484685,59028.96628583132,Ninguno
30,7,1,67,31741.77341471196,32345.678252940626,MORENA-PT-Partido Verde
30,5,2,58,35772.88389326273,36453.48284336805,MORENA-PT-Partido Verde
30,7,2,20,22473.33275702638,22900.900372917706,MORENA-PT-Partido Verde
30,95,2,25,33135.62548022536,33766.04912681237,Ninguno
30,7,1,41,42373.25957802013,43179.43433506207,MORENA-PT-Partido Verde
30,7,1,20,29239.273425709893,29795.566814153433,MORENA-PT-Partido Verde
30,7,1,25,34957.09907681887,35622.17726848491,MORENA-PT-Partido Verde
30,7,2,36,24568.9476911361,25036.385543048535,MORENA-PT-Partido Verde
30,7,1,45,25733.92664567497,26223.528868112287,MORENA-PT-Partido Verde
15,7,1,64,29511.72098751371,30073.19784187729,MORENA-PT-Partido Verde
15,5,2,30,26723.454236711754,27231.8827702055,MORENA-PT-Partido Verde
15,99,1,29,30017.9640470011,30589.072456254507,
15,95,2,31,27762.3928787626,28290.587795953932,Ninguno
15,7,1,18,10666.747479043732,10869.68826393927,MORENA-PT-Partido Verde
15,2,2,78,68075.23869801393,69370.40785810401,PAN-PRI-PRD
15,6,1,48,24796.094796873378,25267.85424841266,Movimiento Ciudadano
15,7,2,37,32080.82529520236,32691.180783442403,MORENA-PT-Partido Verde
15,7,1,25,24045.07940434792,24502.550371648947,MORENA-PT-Partido Verde
15,7,2,23,18041.5655552855,18384.81634300005,MORENA-PT-Partido Verde
15,2,2,46,26826.19654133865,27336.579804142704,PAN-PRI-PRD
15,7,2,73,36463.726661951136,37157.4692787639,MORENA-PT-Partido Verde
15,7,1,47,17866.816209471017,18206.742293992844,MORENA-PT-Partido Verde
15,1,1,49,40361.545732492894,41129.4465182424,PAN-PRI-PRD
15,99,2,59,24012.139984566682,24468.984261143327,
15,7,2,34,20385.122116578183,20772.960367240572,MORENA-PT-Partido Verde
15,7,1,29,22041.322787318928,22460.671174011535,MORENA-PT-Partido Verde
15,1,1,78,56570.698461286294,57646.98736475732,PAN-PRI-PRD
15,7,2,49,14369.146796567746,14642.527781249693,MORENA-PT-Partido Verde
15,2,1,24,37395.34662561775,38106.81382876972,PAN-PRI-PRD
15,7,1,39,22538.325337291895,22967.129473057474,MORENA-PT-Partido Verde
15,7,2,39,29407.423187268832,29966.915718155542,MORENA-PT-Partido Verde
15,7,2,18,11147.316311767763,11359.400185154049,MORENA-PT-Partido Verde
9,7,1,40,19944.82767764934,20324.289082492804,MORENA-PT-Partido Verde
9,7,2,53,29431.98881005593,29991.948715536408,MORENA-PT-Partido Verde
9,7,2,58,21729.026640123844,22142.433419465557,MORENA-PT-Partido Verde
9,7,1,66,23826.287590930042,24279.595922673136,MORENA-PT-Partido Verde
9,1,1,72,53824.127643238506,54848.16151407837,PAN-PRI-PRD
9,1,2,34,69453.53138551387,70774.92332816879,PAN-PRI-PRD
9,1,1,27,53684.260459211575,54705.6332793269,PAN-PRI-PRD
9,95,2,46,27440.579569680962,27962.651810239782,Ninguno
9,95,1,38,42093.43547648723,42894.28642485091,Ninguno
9,5,2,61,26105.536344963875,26602.20864796668,MORENA-PT-Partido Verde
15,7,1,73,27318.66556931057,27838.41832841795,MORENA-PT-Partido Verde
15,7,2,43,21595.583028278328,22006.45096891776,MORENA-PT-Partido Verde
15,7,1,48,19491.072228513836,19861.900684355827,MORENA-PT-Partido Verde
15,99,2,54,31277.308527610083,31872.376663842195,
15,7,1,38,24587.264004318433,25055.05033424452,MORENA-PT-Partido Verde
15,7,1,32,28967.264225890034,29518.38248849332,MORENA-PT-Partido Verde
15,7,2,23,18041.5655552855,18384.81634300005,MORENA-PT-Partido Verde
15,7,1,22,23837.82155512529,24291.349326932126,MORENA-PT-Partido Verde
15,6,2,39,40812.48973148078,41588.96997683391,Movimiento Ciudadano
15,3,1,53,30446.000206159915,31025.2522406631,PAN-PRI-PRD
15,7,2,30,22238.315036267108,22661.411309716987,MORENA-PT-Partido Verde
22,3,2,36,205447.7876680973,209356.54573763337,PAN-PRI-PRD
22,7,2,58,167828.50671665804,171021.53710833448,MORENA-PT-Partido Verde
22,1,1,35,235373.78861248674,239851.9054422607,PAN-PRI-PRD
22,7,1,72,132948.5561725403,135477.97616615982,MORENA-PT-Partido Verde
22,7,2,34,130951.53145335325,133442.95694445324,MORENA-PT-Partido Verde
22,7,1,32,128723.54607917284,131172.58291323748,MORENA-PT-Partido Verde
22,1,2,24,201834.9186536576,205674.93988706288,PAN-PRI-PRD
22,7,1,24,121991.46175027493,124312.4169474232,MORENA-PT-Partido Verde
22,7,2,45,172901.38816355114,176190.93293737987,MORENA-PT-Partido Verde
22,7,1,54,94728.98525131604,96531.25671757406,MORENA-PT-Partido Verde
24,95,1,54,24592.729124116788,25060.619430977138,Ninguno
24,7,2,71,48880.45896140695,49810.43679459096,MORENA-PT-Partido Verde
24,95,2,41,72972.32020603064,74360.6590569648,Ninguno
24,6,2,29,63219.261831111275,64422.04333894466,Movimiento Ciudadano
24,6,2,57,44399.91218811287,45244.6451347258,Movimiento Ciudadano
24,5,2,24,22327.24936477366,22752.037663132414,MORENA-PT-Partido Verde
24,7,1,60,37802.06461524219,38521.26985364883,MORENA-PT-Partido Verde
24,7,1,30,26768.671543662807,27277.960361491725,MORENA-PT-Partido Verde
24,2,1,36,37080.52385363208,37786.00137899565,PAN-PRI-PRD
24,6,1,24,32273.48139703208,32887.50227442632,Movimiento Ciudadano
25,99,1,65,96158.8905887348,97988.36679683863,
25,7,1,54,77635.56834193478,79112.62807416121,MORENA-PT-Partido Verde
25,7,2,40,76581.94369554745,78038.95763470125,MORENA-PT-Partido Verde
25,2,2,30,117108.92794088957,119336.99022522611,PAN-PRI-PRD
25,1,2,63,107455.41725011298,109499.81614123312,PAN-PRI-PRD
25,7,1,28,93379.90063672332,95156.50502019776,MORENA-PT-Partido Verde
25,7,1,38,136968.67039702059,139574.57529268626,MORENA-PT-Partido Verde
25,95,2,51,107717.80802259942,109767.1990436469,Ninguno
25,7,2,34,68430.6154048768,69732.54580385117,MORENA-PT-Partido Verde
25,7,1,33,102882.30714563628,104839.70008148847,MORENA-PT-Partido Verde
26,7,1,65,83498.01229687172,85086.60827573364,MORENA-PT-Partido Verde
26,6,1,52,107065.61211199938,109102.59474424204,Movimiento Ciudadano
26,7,1,36,148478.28767032528,151303.16941604583,MORENA-PT-Partido Verde
26,7,2,28,146396.652830785,149181.9303195348,MORENA-PT-Partido Verde
26,4,2,55,273130.54666188493,278327.0067475304,MORENA-PT-Partido Verde
26,7,1,24,120226.13364719907,122513.50249841198,MORENA-PT-Partido Verde
26,7,2,52,93535.0106869553,95314.56612513513,MORENA-PT-Partido Verde
26,7,2,20,76201.74721304816,77651.52770332502,MORENA-PT-Partido Verde
26,7,1,25,101226.70906548711,103152.60332992919,MORENA-PT-Partido Verde
26,7,2,32,74180.90991240072,75592.24285259304,MORENA-PT-Partido Verde
9,7,1,72,23826.287590930042,24279.595922673136,MORENA-PT-Partido Verde
9,7,2,29,32947.82055144269,33574.67110513242,MORENA-PT-Partido Verde
9,7,2,60,21724.105584842306,22137.41873837884,MORENA-PT-Partido Verde
9,7,1,40,19944.82767764934,20324.289082492804,MORENA-PT-Partido Verde
9,1,2,51,66487.53468038626,67752.49689124912,PAN-PRI-PRD
9,95,1,31,50190.88478851641,51145.794199617994,Ninguno
9,95,1,30,50190.88478851641,51145.794199617994,Ninguno
9,1,2,58,49086.367273035314,50020.26262601254,PAN-PRI-PRD
9,7,2,26,32947.82055144269,33574.67110513242,MORENA-PT-Partido Verde
